session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Disabled,WAEC,College of Education,23,23,12,3,3,0,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,ALL,NABTEB,Polytechnic,85,84,52,18,15,3,1.7
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,ALL,NECO,Polytechnic,161,159,94,33,30,3,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,ALL,WAEC,Polytechnic,239,235,132,43,40,3,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Disabled,NABTEB,Polytechnic,10,10,5,3,4,0,1.7
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Disabled,NECO,Polytechnic,21,21,11,3,3,0,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Disabled,WAEC,Polytechnic,26,26,14,5,6,0,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,ALL,NABTEB,Polytechnic,80,79,44,14,11,3,1.7
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,ALL,NECO,Polytechnic,164,162,90,29,27,2,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,ALL,WAEC,Polytechnic,239,235,137,43,40,3,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Disabled,NABTEB,Polytechnic,10,10,5,3,4,0,1.7
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Disabled,NECO,Polytechnic,21,21,11,3,3,0,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Disabled,WAEC,Polytechnic,26,26,12,3,3,0,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Female,ALL,NABTEB,Polytechnic,48,47,27,11,11,0,1.7
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Female,ALL,NECO,Polytechnic,87,86,50,20,17,3,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Female,ALL,WAEC,Polytechnic,103,101,58,22,20,2,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Female,Disabled,NABTEB,Polytechnic,10,10,5,3,4,0,1.7
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Female,Disabled,NECO,Polytechnic,10,10,7,3,3,0,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Female,Disabled,WAEC,Polytechnic,10,10,6,3,3,0,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Male,ALL,NABTEB,Polytechnic,53,52,30,7,7,0,1.7
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Male,ALL,NECO,Polytechnic,98,97,59,20,17,3,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Male,ALL,WAEC,Polytechnic,129,127,70,24,23,1,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Male,Disabled,NABTEB,Polytechnic,10,10,5,0,0,0,1.7
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Male,Disabled,NECO,Polytechnic,10,10,6,3,3,0,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'B' Inisa,"Unity College, Gbonyin",Male,Disabled,WAEC,Polytechnic,13,13,6,3,3,0,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,ALL,NABTEB,College of Education,116,114,69,21,18,3,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,ALL,NECO,College of Education,178,175,105,36,30,6,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,ALL,WAEC,College of Education,239,235,132,43,40,3,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,Disabled,NABTEB,College of Education,12,12,7,3,4,0,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,Disabled,NECO,College of Education,18,18,11,3,3,0,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,Disabled,WAEC,College of Education,26,26,14,3,3,0,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,ALL,NABTEB,College of Education,106,104,57,18,15,3,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,ALL,NECO,College of Education,176,173,103,30,24,6,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,ALL,WAEC,College of Education,252,248,141,43,37,6,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,Disabled,NABTEB,College of Education,12,12,7,3,4,0,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,Disabled,NECO,College of Education,21,21,11,3,3,0,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,Disabled,WAEC,College of Education,28,28,14,3,3,0,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,ALL,NABTEB,University,50,49,27,11,11,0,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,ALL,NECO,University,95,94,55,20,17,3,1.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,ALL,WAEC,University,136,134,82,30,28,2,1.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,Disabled,NABTEB,University,10,10,5,3,4,0,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,Disabled,NECO,University,10,10,7,3,3,0,1.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,Disabled,WAEC,University,13,13,8,3,3,0,1.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,ALL,NABTEB,University,50,49,30,11,11,0,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,ALL,NECO,University,107,105,55,20,17,3,1.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,ALL,WAEC,University,126,124,72,24,23,1,1.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,Disabled,NABTEB,University,10,10,5,3,4,0,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,Disabled,NECO,University,10,10,4,3,3,0,1.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,Disabled,WAEC,University,13,13,6,3,3,0,1.5
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,ALL,NABTEB,College of Education,95,94,54,21,18,3,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,ALL,NECO,College of Education,189,186,114,39,34,5,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,ALL,WAEC,College of Education,212,209,120,46,40,6,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,Disabled,NABTEB,College of Education,10,10,5,3,4,0,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,Disabled,NECO,College of Education,18,18,11,3,3,0,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,Disabled,WAEC,College of Education,23,23,14,5,6,0,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,ALL,NABTEB,College of Education,111,109,62,21,18,3,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,ALL,NECO,College of Education,191,188,107,43,37,6,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,ALL,WAEC,College of Education,244,240,137,46,40,6,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,Disabled,NABTEB,College of Education,10,10,5,3,4,0,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,Disabled,NECO,College of Education,18,18,9,3,3,0,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,Disabled,WAEC,College of Education,23,23,14,3,3,0,1.8
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Unity College, Gbonyin",Female,ALL,NABTEB,Polytechnic,55,54,30,11,11,0,1.7
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Unity College, Gbonyin",Female,ALL,NECO,Polytechnic,100,99,55,20,17,3,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Unity College, Gbonyin",Female,ALL,WAEC,Polytechnic,136,134,80,27,23,4,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Unity College, Gbonyin",Female,Disabled,NABTEB,Polytechnic,10,10,5,3,4,0,1.7
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Unity College, Gbonyin",Female,Disabled,NECO,Polytechnic,13,13,7,3,3,0,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Unity College, Gbonyin",Female,Disabled,WAEC,Polytechnic,15,15,8,3,3,0,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Unity College, Gbonyin",Male,ALL,NABTEB,Polytechnic,58,57,34,11,11,0,1.7
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Unity College, Gbonyin",Male,ALL,NECO,Polytechnic,109,107,59,20,17,3,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Unity College, Gbonyin",Male,ALL,WAEC,Polytechnic,129,127,74,24,23,1,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Unity College, Gbonyin",Male,Disabled,NABTEB,Polytechnic,10,10,5,3,4,0,1.7
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Unity College, Gbonyin",Male,Disabled,NECO,Polytechnic,13,13,6,3,3,0,1.6
2022/2023,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,"Unity College, Gbonyin",Male,Disabled,WAEC,Polytechnic,18,18,10,3,3,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Community Secondary School, Ekamarun Ward 'A'",Female,ALL,NABTEB,Polytechnic,100,99,59,25,22,3,1.7
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Community Secondary School, Ekamarun Ward 'A'",Female,ALL,NECO,Polytechnic,186,183,105,39,34,5,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Community Secondary School, Ekamarun Ward 'A'",Female,ALL,WAEC,Polytechnic,235,232,139,51,45,6,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Community Secondary School, Ekamarun Ward 'A'",Female,Disabled,NABTEB,Polytechnic,12,12,7,3,3,0,1.7
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Community Secondary School, Ekamarun Ward 'A'",Female,Disabled,NECO,Polytechnic,21,21,11,3,3,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Community Secondary School, Ekamarun Ward 'A'",Female,Disabled,WAEC,Polytechnic,31,31,16,5,6,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Community Secondary School, Ekamarun Ward 'A'",Male,ALL,NABTEB,Polytechnic,126,124,74,25,22,3,1.7
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Community Secondary School, Ekamarun Ward 'A'",Male,ALL,NECO,Polytechnic,202,199,111,39,34,5,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Community Secondary School, Ekamarun Ward 'A'",Male,ALL,WAEC,Polytechnic,280,276,167,54,48,6,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Community Secondary School, Ekamarun Ward 'A'",Male,Disabled,NABTEB,Polytechnic,15,15,7,3,3,0,1.7
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Community Secondary School, Ekamarun Ward 'A'",Male,Disabled,NECO,Polytechnic,26,26,13,3,3,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Community Secondary School, Ekamarun Ward 'A'",Male,Disabled,WAEC,Polytechnic,35,34,18,5,6,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Comprehensive High School, Ekamarun Ward 'A'",Female,ALL,NABTEB,University,55,54,30,11,11,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Comprehensive High School, Ekamarun Ward 'A'",Female,ALL,NECO,University,98,97,55,20,17,3,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Comprehensive High School, Ekamarun Ward 'A'",Female,ALL,WAEC,University,123,121,72,27,23,4,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Comprehensive High School, Ekamarun Ward 'A'",Female,Disabled,NABTEB,University,10,10,5,3,3,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Comprehensive High School, Ekamarun Ward 'A'",Female,Disabled,NECO,University,10,10,6,3,3,0,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Comprehensive High School, Ekamarun Ward 'A'",Female,Disabled,WAEC,University,10,10,6,3,3,0,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Comprehensive High School, Ekamarun Ward 'A'",Male,ALL,NABTEB,University,53,52,30,11,11,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Comprehensive High School, Ekamarun Ward 'A'",Male,ALL,NECO,University,95,94,52,16,14,2,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Comprehensive High School, Ekamarun Ward 'A'",Male,ALL,WAEC,University,121,119,66,22,20,2,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Comprehensive High School, Ekamarun Ward 'A'",Male,Disabled,NABTEB,University,10,10,5,3,3,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Comprehensive High School, Ekamarun Ward 'A'",Male,Disabled,NECO,University,10,10,6,3,3,0,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Comprehensive High School, Ekamarun Ward 'A'",Male,Disabled,WAEC,University,10,10,6,3,3,0,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Government Secondary School, Ekamarun Ward 'A'",Female,ALL,NABTEB,University,55,54,30,11,11,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Government Secondary School, Ekamarun Ward 'A'",Female,ALL,NECO,University,104,102,61,20,17,3,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Government Secondary School, Ekamarun Ward 'A'",Female,ALL,WAEC,University,160,158,90,30,26,4,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Government Secondary School, Ekamarun Ward 'A'",Female,Disabled,NABTEB,University,10,10,5,3,4,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Government Secondary School, Ekamarun Ward 'A'",Female,Disabled,NECO,University,13,13,6,3,3,0,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Government Secondary School, Ekamarun Ward 'A'",Female,Disabled,WAEC,University,21,21,10,3,3,0,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Government Secondary School, Ekamarun Ward 'A'",Male,ALL,NABTEB,University,68,67,37,11,11,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Government Secondary School, Ekamarun Ward 'A'",Male,ALL,NECO,University,133,131,76,23,20,3,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Government Secondary School, Ekamarun Ward 'A'",Male,ALL,WAEC,University,189,186,100,30,26,4,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Government Secondary School, Ekamarun Ward 'A'",Male,Disabled,NABTEB,University,10,10,5,3,4,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Government Secondary School, Ekamarun Ward 'A'",Male,Disabled,NECO,University,16,16,9,3,3,0,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Government Secondary School, Ekamarun Ward 'A'",Male,Disabled,WAEC,University,23,23,12,3,3,0,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Unity College, Ijero",Female,ALL,NABTEB,University,106,104,59,21,18,3,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Unity College, Ijero",Female,ALL,NECO,University,207,204,120,46,40,6,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Unity College, Ijero",Female,ALL,WAEC,University,262,258,153,51,45,6,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Unity College, Ijero",Female,Disabled,NABTEB,University,10,10,5,3,4,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Unity College, Ijero",Female,Disabled,NECO,University,21,21,11,3,3,0,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Unity College, Ijero",Female,Disabled,WAEC,University,23,23,14,5,6,0,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Unity College, Ijero",Male,ALL,NABTEB,University,116,114,67,21,18,3,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Unity College, Ijero",Male,ALL,NECO,University,230,227,129,39,34,5,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Unity College, Ijero",Male,ALL,WAEC,University,275,271,149,46,40,6,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Unity College, Ijero",Male,Disabled,NABTEB,University,10,10,5,3,4,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Unity College, Ijero",Male,Disabled,NECO,University,21,21,11,3,3,0,1.5
2022/2023,South West,Ekiti,Ijero,Ekamarun Ward 'A',"Unity College, Ijero",Male,Disabled,WAEC,University,26,26,14,3,3,0,1.5
2022/2023,South West,Ekiti,Ijero,Ekameta,"Community Secondary School, Ekameta",Female,ALL,NABTEB,Polytechnic,60,59,34,11,11,0,1.7
2022/2023,South West,Ekiti,Ijero,Ekameta,"Community Secondary School, Ekameta",Female,ALL,NECO,Polytechnic,109,107,59,20,17,3,1.6
2022/2023,South West,Ekiti,Ijero,Ekameta,"Community Secondary School, Ekameta",Female,ALL,WAEC,Polytechnic,157,155,90,27,23,4,1.6
2022/2023,South West,Ekiti,Ijero,Ekameta,"Community Secondary School, Ekameta",Female,Disabled,NABTEB,Polytechnic,10,10,5,3,4,0,1.7
2022/2023,South West,Ekiti,Ijero,Ekameta,"Community Secondary School, Ekameta",Female,Disabled,NECO,Polytechnic,10,10,4,3,3,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekameta,"Community Secondary School, Ekameta",Female,Disabled,WAEC,Polytechnic,15,15,8,3,3,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekameta,"Community Secondary School, Ekameta",Male,ALL,NABTEB,Polytechnic,65,64,37,11,11,0,1.7
2022/2023,South West,Ekiti,Ijero,Ekameta,"Community Secondary School, Ekameta",Male,ALL,NECO,Polytechnic,130,128,70,23,20,3,1.6
2022/2023,South West,Ekiti,Ijero,Ekameta,"Community Secondary School, Ekameta",Male,ALL,WAEC,Polytechnic,165,163,86,30,25,5,1.6
2022/2023,South West,Ekiti,Ijero,Ekameta,"Community Secondary School, Ekameta",Male,Disabled,NABTEB,Polytechnic,10,10,5,3,3,0,1.7
2022/2023,South West,Ekiti,Ijero,Ekameta,"Community Secondary School, Ekameta",Male,Disabled,NECO,Polytechnic,13,13,6,3,3,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekameta,"Community Secondary School, Ekameta",Male,Disabled,WAEC,Polytechnic,15,15,8,3,3,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekameta,"Comprehensive High School, Ekameta",Female,ALL,NABTEB,Polytechnic,65,64,37,11,11,0,1.7
2022/2023,South West,Ekiti,Ijero,Ekameta,"Comprehensive High School, Ekameta",Female,ALL,NECO,Polytechnic,120,118,70,23,20,3,1.6
2022/2023,South West,Ekiti,Ijero,Ekameta,"Comprehensive High School, Ekameta",Female,ALL,WAEC,Polytechnic,149,147,86,27,25,2,1.6
2022/2023,South West,Ekiti,Ijero,Ekameta,"Comprehensive High School, Ekameta",Female,Disabled,NABTEB,Polytechnic,10,10,5,3,3,0,1.7
2022/2023,South West,Ekiti,Ijero,Ekameta,"Comprehensive High School, Ekameta",Female,Disabled,NECO,Polytechnic,16,16,9,3,3,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekameta,"Comprehensive High School, Ekameta",Female,Disabled,WAEC,Polytechnic,21,21,10,3,3,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekameta,"Comprehensive High School, Ekameta",Male,ALL,NABTEB,Polytechnic,73,72,42,11,7,4,1.7
2022/2023,South West,Ekiti,Ijero,Ekameta,"Comprehensive High School, Ekameta",Male,ALL,NECO,Polytechnic,154,152,81,23,20,3,1.6
2022/2023,South West,Ekiti,Ijero,Ekameta,"Comprehensive High School, Ekameta",Male,ALL,WAEC,Polytechnic,199,196,106,32,28,4,1.6
2022/2023,South West,Ekiti,Ijero,Ekameta,"Comprehensive High School, Ekameta",Male,Disabled,NABTEB,Polytechnic,10,10,5,0,0,0,1.7
2022/2023,South West,Ekiti,Ijero,Ekameta,"Comprehensive High School, Ekameta",Male,Disabled,NECO,Polytechnic,18,18,9,3,3,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekameta,"Comprehensive High School, Ekameta",Male,Disabled,WAEC,Polytechnic,26,26,14,3,3,0,1.6
2022/2023,South West,Ekiti,Ijero,Ekameta,"Government Secondary School, Ekameta",Female,ALL,NABTEB,University,103,101,62,25,22,3,1.6
2022/2023,South West,Ekiti,Ijero,Ekameta,"Government Secondary School, Ekameta",Female,ALL,NECO,University,194,191,114,46,40,6,1.5
2022/2023,South West,Ekiti,Ijero,Ekameta,"Government Secondary School, Ekameta",Female,ALL,WAEC,University,291,287,171,73,63,10,1.5
