school_key,school,ward_key,ward,lga_key,lga,state_key,state,zone,ownership,school_level
kebbi-kalgo-badariyamagarza-school-1,"Government Secondary School, Badariya/Magarza",kebbi-kalgo-badariyamagarza,Badariya/Magarza,kalgo,Kalgo,kebbi,Kebbi,North West,Public,Secondary
kebbi-kalgo-badariyamagarza-school-2,"Community Secondary School, Badariya/Magarza",kebbi-kalgo-badariyamagarza,Badariya/Magarza,kalgo,Kalgo,kebbi,Kebbi,North West,Public,Secondary
kebbi-kalgo-badariyamagarza-school-3,"Unity College, Kalgo",kebbi-kalgo-badariyamagarza,Badariya/Magarza,kalgo,Kalgo,kebbi,Kebbi,North West,Public,Secondary
kebbi-kalgo-badariyamagarza-school-4,"Comprehensive High School, Badariya/Magarza",kebbi-kalgo-badariyamagarza,Badariya/Magarza,kalgo,Kalgo,kebbi,Kebbi,North West,Private,Secondary
kebbi-kalgo-dangomagayi-school-1,"Government Secondary School, Dangoma/Gayi",kebbi-kalgo-dangomagayi,Dangoma/Gayi,kalgo,Kalgo,kebbi,Kebbi,North West,Public,Secondary
kebbi-kalgo-dangomagayi-school-2,"Community Secondary School, Dangoma/Gayi",kebbi-kalgo-dangomagayi,Dangoma/Gayi,kalgo,Kalgo,kebbi,Kebbi,North West,Public,Secondary
kebbi-kalgo-dangomagayi-school-3,"Unity College, Kalgo",kebbi-kalgo-dangomagayi,Dangoma/Gayi,kalgo,Kalgo,kebbi,Kebbi,North West,Public,Secondary
kebbi-kalgo-dangomagayi-school-4,"Comprehensive High School, Dangoma/Gayi",kebbi-kalgo-dangomagayi,Dangoma/Gayi,kalgo,Kalgo,kebbi,Kebbi,North West,Private,Secondary
kebbi-kalgo-diggi-school-1,"Government Secondary School, Diggi",kebbi-kalgo-diggi,Diggi,kalgo,Kalgo,kebbi,Kebbi,North West,Public,Secondary
kebbi-kalgo-diggi-school-2,"Community Secondary School, Diggi",kebbi-kalgo-diggi,Diggi,kalgo,Kalgo,kebbi,Kebbi,North West,Public,Secondary
kebbi-kalgo-diggi-school-3,"Unity College, Kalgo",kebbi-kalgo-diggi,Diggi,kalgo,Kalgo,kebbi,Kebbi,North West,Public,Secondary
kebbi-kalgo-diggi-school-4,"Comprehensive High School, Diggi",kebbi-kalgo-diggi,Diggi,kalgo,Kalgo,kebbi,Kebbi,North West,Private,Secondary
sokoto-sokoto-north-magajin-gari-a-school-1,"Government Secondary School, Magajin Gari 'A'",sokoto-sokoto-north-magajin-gari-a,Magajin Gari 'A',sokoto-north,Sokoto North,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-north-magajin-gari-a-school-2,"Community Secondary School, Magajin Gari 'A'",sokoto-sokoto-north-magajin-gari-a,Magajin Gari 'A',sokoto-north,Sokoto North,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-north-magajin-gari-a-school-3,"Unity College, Sokoto North",sokoto-sokoto-north-magajin-gari-a,Magajin Gari 'A',sokoto-north,Sokoto North,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-north-magajin-gari-a-school-4,"Comprehensive High School, Magajin Gari 'A'",sokoto-sokoto-north-magajin-gari-a,Magajin Gari 'A',sokoto-north,Sokoto North,sokoto,Sokoto,North West,Private,Secondary
sokoto-sokoto-north-magajin-gari-b-school-1,"Government Secondary School, Magajin gari B",sokoto-sokoto-north-magajin-gari-b,Magajin gari B,sokoto-north,Sokoto North,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-north-magajin-gari-b-school-2,"Community Secondary School, Magajin gari B",sokoto-sokoto-north-magajin-gari-b,Magajin gari B,sokoto-north,Sokoto North,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-north-magajin-gari-b-school-3,"Unity College, Sokoto North",sokoto-sokoto-north-magajin-gari-b,Magajin gari B,sokoto-north,Sokoto North,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-north-magajin-gari-b-school-4,"Comprehensive High School, Magajin gari B",sokoto-sokoto-north-magajin-gari-b,Magajin gari B,sokoto-north,Sokoto North,sokoto,Sokoto,North West,Private,Secondary
sokoto-sokoto-north-magajin-rafi-a-school-1,"Government Secondary School, Magajin Rafi 'A'",sokoto-sokoto-north-magajin-rafi-a,Magajin Rafi 'A',sokoto-north,Sokoto North,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-north-magajin-rafi-a-school-2,"Community Secondary School, Magajin Rafi 'A'",sokoto-sokoto-north-magajin-rafi-a,Magajin Rafi 'A',sokoto-north,Sokoto North,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-north-magajin-rafi-a-school-3,"Unity College, Sokoto North",sokoto-sokoto-north-magajin-rafi-a,Magajin Rafi 'A',sokoto-north,Sokoto North,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-north-magajin-rafi-a-school-4,"Comprehensive High School, Magajin Rafi 'A'",sokoto-sokoto-north-magajin-rafi-a,Magajin Rafi 'A',sokoto-north,Sokoto North,sokoto,Sokoto,North West,Private,Secondary
sokoto-sokoto-south-gagi-a-school-1,"Government Secondary School, Gagi 'A'",sokoto-sokoto-south-gagi-a,Gagi 'A',sokoto-south,Sokoto South,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-south-gagi-a-school-2,"Community Secondary School, Gagi 'A'",sokoto-sokoto-south-gagi-a,Gagi 'A',sokoto-south,Sokoto South,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-south-gagi-a-school-3,"Unity College, Sokoto South",sokoto-sokoto-south-gagi-a,Gagi 'A',sokoto-south,Sokoto South,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-south-gagi-a-school-4,"Comprehensive High School, Gagi 'A'",sokoto-sokoto-south-gagi-a,Gagi 'A',sokoto-south,Sokoto South,sokoto,Sokoto,North West,Private,Secondary
sokoto-sokoto-south-gagi-b-school-1,"Government Secondary School, Gagi 'B'",sokoto-sokoto-south-gagi-b,Gagi 'B',sokoto-south,Sokoto South,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-south-gagi-b-school-2,"Community Secondary School, Gagi 'B'",sokoto-sokoto-south-gagi-b,Gagi 'B',sokoto-south,Sokoto South,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-south-gagi-b-school-3,"Unity College, Sokoto South",sokoto-sokoto-south-gagi-b,Gagi 'B',sokoto-south,Sokoto South,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-south-gagi-b-school-4,"Comprehensive High School, Gagi 'B'",sokoto-sokoto-south-gagi-b,Gagi 'B',sokoto-south,Sokoto South,sokoto,Sokoto,North West,Private,Secondary
sokoto-sokoto-south-gagi-c-school-1,"Government Secondary School, Gagi 'C'",sokoto-sokoto-south-gagi-c,Gagi 'C',sokoto-south,Sokoto South,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-south-gagi-c-school-2,"Community Secondary School, Gagi 'C'",sokoto-sokoto-south-gagi-c,Gagi 'C',sokoto-south,Sokoto South,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-south-gagi-c-school-3,"Unity College, Sokoto South",sokoto-sokoto-south-gagi-c,Gagi 'C',sokoto-south,Sokoto South,sokoto,Sokoto,North West,Public,Secondary
sokoto-sokoto-south-gagi-c-school-4,"Comprehensive High School, Gagi 'C'",sokoto-sokoto-south-gagi-c,Gagi 'C',sokoto-south,Sokoto South,sokoto,Sokoto,North West,Private,Secondary
sokoto-tambuwal-bagidalukkingo-school-1,"Government Secondary School, Bagida/Lukkingo",sokoto-tambuwal-bagidalukkingo,Bagida/Lukkingo,tambuwal,Tambuwal,sokoto,Sokoto,North West,Public,Secondary
sokoto-tambuwal-bagidalukkingo-school-2,"Community Secondary School, Bagida/Lukkingo",sokoto-tambuwal-bagidalukkingo,Bagida/Lukkingo,tambuwal,Tambuwal,sokoto,Sokoto,North West,Public,Secondary
sokoto-tambuwal-bagidalukkingo-school-3,"Unity College, Tambuwal",sokoto-tambuwal-bagidalukkingo,Bagida/Lukkingo,tambuwal,Tambuwal,sokoto,Sokoto,North West,Public,Secondary
sokoto-tambuwal-bagidalukkingo-school-4,"Comprehensive High School, Bagida/Lukkingo",sokoto-tambuwal-bagidalukkingo,Bagida/Lukkingo,tambuwal,Tambuwal,sokoto,Sokoto,North West,Private,Secondary
sokoto-tambuwal-bakayasabon-birni-school-1,"Government Secondary School, Bakaya/Sabon Birni",sokoto-tambuwal-bakayasabon-birni,Bakaya/Sabon Birni,tambuwal,Tambuwal,sokoto,Sokoto,North West,Public,Secondary
sokoto-tambuwal-bakayasabon-birni-school-2,"Community Secondary School, Bakaya/Sabon Birni",sokoto-tambuwal-bakayasabon-birni,Bakaya/Sabon Birni,tambuwal,Tambuwal,sokoto,Sokoto,North West,Public,Secondary
sokoto-tambuwal-bakayasabon-birni-school-3,"Unity College, Tambuwal",sokoto-tambuwal-bakayasabon-birni,Bakaya/Sabon Birni,tambuwal,Tambuwal,sokoto,Sokoto,North West,Public,Secondary
sokoto-tambuwal-bakayasabon-birni-school-4,"Comprehensive High School, Bakaya/Sabon Birni",sokoto-tambuwal-bakayasabon-birni,Bakaya/Sabon Birni,tambuwal,Tambuwal,sokoto,Sokoto,North West,Private,Secondary
sokoto-tambuwal-barkejinabaguda-school-1,"Government Secondary School, Barkeji/Nabaguda",sokoto-tambuwal-barkejinabaguda,Barkeji/Nabaguda,tambuwal,Tambuwal,sokoto,Sokoto,North West,Public,Secondary
sokoto-tambuwal-barkejinabaguda-school-2,"Community Secondary School, Barkeji/Nabaguda",sokoto-tambuwal-barkejinabaguda,Barkeji/Nabaguda,tambuwal,Tambuwal,sokoto,Sokoto,North West,Public,Secondary
sokoto-tambuwal-barkejinabaguda-school-3,"Unity College, Tambuwal",sokoto-tambuwal-barkejinabaguda,Barkeji/Nabaguda,tambuwal,Tambuwal,sokoto,Sokoto,North West,Public,Secondary
sokoto-tambuwal-barkejinabaguda-school-4,"Comprehensive High School, Barkeji/Nabaguda",sokoto-tambuwal-barkejinabaguda,Barkeji/Nabaguda,tambuwal,Tambuwal,sokoto,Sokoto,North West,Private,Secondary
sokoto-bodinga-badaudarhela-school-1,"Government Secondary School, Badau/Darhela",sokoto-bodinga-badaudarhela,Badau/Darhela,bodinga,Bodinga,sokoto,Sokoto,North West,Public,Secondary
sokoto-bodinga-badaudarhela-school-2,"Community Secondary School, Badau/Darhela",sokoto-bodinga-badaudarhela,Badau/Darhela,bodinga,Bodinga,sokoto,Sokoto,North West,Public,Secondary
sokoto-bodinga-badaudarhela-school-3,"Unity College, Bodinga",sokoto-bodinga-badaudarhela,Badau/Darhela,bodinga,Bodinga,sokoto,Sokoto,North West,Public,Secondary
sokoto-bodinga-badaudarhela-school-4,"Comprehensive High School, Badau/Darhela",sokoto-bodinga-badaudarhela,Badau/Darhela,bodinga,Bodinga,sokoto,Sokoto,North West,Private,Secondary
sokoto-bodinga-bagarawa-school-1,"Government Secondary School, Bagarawa",sokoto-bodinga-bagarawa,Bagarawa,bodinga,Bodinga,sokoto,Sokoto,North West,Public,Secondary
sokoto-bodinga-bagarawa-school-2,"Community Secondary School, Bagarawa",sokoto-bodinga-bagarawa,Bagarawa,bodinga,Bodinga,sokoto,Sokoto,North West,Public,Secondary
sokoto-bodinga-bagarawa-school-3,"Unity College, Bodinga",sokoto-bodinga-bagarawa,Bagarawa,bodinga,Bodinga,sokoto,Sokoto,North West,Public,Secondary
sokoto-bodinga-bagarawa-school-4,"Comprehensive High School, Bagarawa",sokoto-bodinga-bagarawa,Bagarawa,bodinga,Bodinga,sokoto,Sokoto,North West,Private,Secondary
sokoto-bodinga-bangidabaga-school-1,"Government Secondary School, Bangi/Dabaga",sokoto-bodinga-bangidabaga,Bangi/Dabaga,bodinga,Bodinga,sokoto,Sokoto,North West,Public,Secondary
sokoto-bodinga-bangidabaga-school-2,"Community Secondary School, Bangi/Dabaga",sokoto-bodinga-bangidabaga,Bangi/Dabaga,bodinga,Bodinga,sokoto,Sokoto,North West,Public,Secondary
sokoto-bodinga-bangidabaga-school-3,"Unity College, Bodinga",sokoto-bodinga-bangidabaga,Bangi/Dabaga,bodinga,Bodinga,sokoto,Sokoto,North West,Public,Secondary
sokoto-bodinga-bangidabaga-school-4,"Comprehensive High School, Bangi/Dabaga",sokoto-bodinga-bangidabaga,Bangi/Dabaga,bodinga,Bodinga,sokoto,Sokoto,North West,Private,Secondary
sokoto-wamako-arkilla-school-1,"Government Secondary School, Arkilla",sokoto-wamako-arkilla,Arkilla,wamako,Wamakko,sokoto,Sokoto,North West,Public,Secondary
sokoto-wamako-arkilla-school-2,"Community Secondary School, Arkilla",sokoto-wamako-arkilla,Arkilla,wamako,Wamakko,sokoto,Sokoto,North West,Public,Secondary
sokoto-wamako-arkilla-school-3,"Unity College, Wamako",sokoto-wamako-arkilla,Arkilla,wamako,Wamakko,sokoto,Sokoto,North West,Public,Secondary
sokoto-wamako-arkilla-school-4,"Comprehensive High School, Arkilla",sokoto-wamako-arkilla,Arkilla,wamako,Wamakko,sokoto,Sokoto,North West,Private,Secondary
sokoto-wamako-badokasarawa-school-1,"Government Secondary School, Bado/Kasarawa",sokoto-wamako-badokasarawa,Bado/Kasarawa,wamako,Wamakko,sokoto,Sokoto,North West,Public,Secondary
sokoto-wamako-badokasarawa-school-2,"Community Secondary School, Bado/Kasarawa",sokoto-wamako-badokasarawa,Bado/Kasarawa,wamako,Wamakko,sokoto,Sokoto,North West,Public,Secondary
sokoto-wamako-badokasarawa-school-3,"Unity College, Wamako",sokoto-wamako-badokasarawa,Bado/Kasarawa,wamako,Wamakko,sokoto,Sokoto,North West,Public,Secondary
sokoto-wamako-badokasarawa-school-4,"Comprehensive High School, Bado/Kasarawa",sokoto-wamako-badokasarawa,Bado/Kasarawa,wamako,Wamakko,sokoto,Sokoto,North West,Private,Secondary
sokoto-wamako-dundayegumburawa-school-1,"Government Secondary School, Dundaye/Gumburawa",sokoto-wamako-dundayegumburawa,Dundaye/Gumburawa,wamako,Wamakko,sokoto,Sokoto,North West,Public,Secondary
sokoto-wamako-dundayegumburawa-school-2,"Community Secondary School, Dundaye/Gumburawa",sokoto-wamako-dundayegumburawa,Dundaye/Gumburawa,wamako,Wamakko,sokoto,Sokoto,North West,Public,Secondary
sokoto-wamako-dundayegumburawa-school-3,"Unity College, Wamako",sokoto-wamako-dundayegumburawa,Dundaye/Gumburawa,wamako,Wamakko,sokoto,Sokoto,North West,Public,Secondary
sokoto-wamako-dundayegumburawa-school-4,"Comprehensive High School, Dundaye/Gumburawa",sokoto-wamako-dundayegumburawa,Dundaye/Gumburawa,wamako,Wamakko,sokoto,Sokoto,North West,Private,Secondary
zamfara-gusau-galadima-school-1,"Government Secondary School, Galadima",zamfara-gusau-galadima,Galadima,gusau,Gusau,zamfara,Zamfara,North West,Public,Secondary
zamfara-gusau-galadima-school-2,"Community Secondary School, Galadima",zamfara-gusau-galadima,Galadima,gusau,Gusau,zamfara,Zamfara,North West,Public,Secondary
zamfara-gusau-galadima-school-3,"Unity College, Gusau",zamfara-gusau-galadima,Galadima,gusau,Gusau,zamfara,Zamfara,North West,Public,Secondary
zamfara-gusau-galadima-school-4,"Comprehensive High School, Galadima",zamfara-gusau-galadima,Galadima,gusau,Gusau,zamfara,Zamfara,North West,Private,Secondary
zamfara-gusau-mada-school-1,"Government Secondary School, Mada",zamfara-gusau-mada,Mada,gusau,Gusau,zamfara,Zamfara,North West,Public,Secondary
zamfara-gusau-mada-school-2,"Community Secondary School, Mada",zamfara-gusau-mada,Mada,gusau,Gusau,zamfara,Zamfara,North West,Public,Secondary
zamfara-gusau-mada-school-3,"Unity College, Gusau",zamfara-gusau-mada,Mada,gusau,Gusau,zamfara,Zamfara,North West,Public,Secondary
zamfara-gusau-mada-school-4,"Comprehensive High School, Mada",zamfara-gusau-mada,Mada,gusau,Gusau,zamfara,Zamfara,North West,Private,Secondary
zamfara-gusau-madawaki-school-1,"Government Secondary School, Madawaki",zamfara-gusau-madawaki,Madawaki,gusau,Gusau,zamfara,Zamfara,North West,Public,Secondary
zamfara-gusau-madawaki-school-2,"Community Secondary School, Madawaki",zamfara-gusau-madawaki,Madawaki,gusau,Gusau,zamfara,Zamfara,North West,Public,Secondary
zamfara-gusau-madawaki-school-3,"Unity College, Gusau",zamfara-gusau-madawaki,Madawaki,gusau,Gusau,zamfara,Zamfara,North West,Public,Secondary
zamfara-gusau-madawaki-school-4,"Comprehensive High School, Madawaki",zamfara-gusau-madawaki,Madawaki,gusau,Gusau,zamfara,Zamfara,North West,Private,Secondary
zamfara-kaura-namoda-banga-school-1,"Government Secondary School, Banga",zamfara-kaura-namoda-banga,Banga,kaura-namoda,Kaura Namoda,zamfara,Zamfara,North West,Public,Secondary
zamfara-kaura-namoda-banga-school-2,"Community Secondary School, Banga",zamfara-kaura-namoda-banga,Banga,kaura-namoda,Kaura Namoda,zamfara,Zamfara,North West,Public,Secondary
zamfara-kaura-namoda-banga-school-3,"Unity College, Kaura Namoda",zamfara-kaura-namoda-banga,Banga,kaura-namoda,Kaura Namoda,zamfara,Zamfara,North West,Public,Secondary
zamfara-kaura-namoda-banga-school-4,"Comprehensive High School, Banga",zamfara-kaura-namoda-banga,Banga,kaura-namoda,Kaura Namoda,zamfara,Zamfara,North West,Private,Secondary
zamfara-kaura-namoda-dan-isa-school-1,"Government Secondary School, Dan-Isa",zamfara-kaura-namoda-dan-isa,Dan-Isa,kaura-namoda,Kaura Namoda,zamfara,Zamfara,North West,Public,Secondary
zamfara-kaura-namoda-dan-isa-school-2,"Community Secondary School, Dan-Isa",zamfara-kaura-namoda-dan-isa,Dan-Isa,kaura-namoda,Kaura Namoda,zamfara,Zamfara,North West,Public,Secondary
zamfara-kaura-namoda-dan-isa-school-3,"Unity College, Kaura Namoda",zamfara-kaura-namoda-dan-isa,Dan-Isa,kaura-namoda,Kaura Namoda,zamfara,Zamfara,North West,Public,Secondary
zamfara-kaura-namoda-dan-isa-school-4,"Comprehensive High School, Dan-Isa",zamfara-kaura-namoda-dan-isa,Dan-Isa,kaura-namoda,Kaura Namoda,zamfara,Zamfara,North West,Private,Secondary
zamfara-kaura-namoda-gabake-school-1,"Government Secondary School, Gabake",zamfara-kaura-namoda-gabake,Gabake,kaura-namoda,Kaura Namoda,zamfara,Zamfara,North West,Public,Secondary
zamfara-kaura-namoda-gabake-school-2,"Community Secondary School, Gabake",zamfara-kaura-namoda-gabake,Gabake,kaura-namoda,Kaura Namoda,zamfara,Zamfara,North West,Public,Secondary
zamfara-kaura-namoda-gabake-school-3,"Unity College, Kaura Namoda",zamfara-kaura-namoda-gabake,Gabake,kaura-namoda,Kaura Namoda,zamfara,Zamfara,North West,Public,Secondary
zamfara-kaura-namoda-gabake-school-4,"Comprehensive High School, Gabake",zamfara-kaura-namoda-gabake,Gabake,kaura-namoda,Kaura Namoda,zamfara,Zamfara,North West,Private,Secondary
zamfara-talata-mafara-garbadu-school-1,"Government Secondary School, Garbadu",zamfara-talata-mafara-garbadu,Garbadu,talata-mafara,Talata Mafara,zamfara,Zamfara,North West,Public,Secondary
zamfara-talata-mafara-garbadu-school-2,"Community Secondary School, Garbadu",zamfara-talata-mafara-garbadu,Garbadu,talata-mafara,Talata Mafara,zamfara,Zamfara,North West,Public,Secondary
zamfara-talata-mafara-garbadu-school-3,"Unity College, Talata Mafara",zamfara-talata-mafara-garbadu,Garbadu,talata-mafara,Talata Mafara,zamfara,Zamfara,North West,Public,Secondary
zamfara-talata-mafara-garbadu-school-4,"Comprehensive High School, Garbadu",zamfara-talata-mafara-garbadu,Garbadu,talata-mafara,Talata Mafara,zamfara,Zamfara,North West,Private,Secondary
zamfara-talata-mafara-gwaram-school-1,"Government Secondary School, Gwaram",zamfara-talata-mafara-gwaram,Gwaram,talata-mafara,Talata Mafara,zamfara,Zamfara,North West,Public,Secondary
zamfara-talata-mafara-gwaram-school-2,"Community Secondary School, Gwaram",zamfara-talata-mafara-gwaram,Gwaram,talata-mafara,Talata Mafara,zamfara,Zamfara,North West,Public,Secondary
zamfara-talata-mafara-gwaram-school-3,"Unity College, Talata Mafara",zamfara-talata-mafara-gwaram,Gwaram,talata-mafara,Talata Mafara,zamfara,Zamfara,North West,Public,Secondary
zamfara-talata-mafara-gwaram-school-4,"Comprehensive High School, Gwaram",zamfara-talata-mafara-gwaram,Gwaram,talata-mafara,Talata Mafara,zamfara,Zamfara,North West,Private,Secondary
zamfara-talata-mafara-jangebe-school-1,"Government Secondary School, Jangebe",zamfara-talata-mafara-jangebe,Jangebe,talata-mafara,Talata Mafara,zamfara,Zamfara,North West,Public,Secondary
zamfara-talata-mafara-jangebe-school-2,"Community Secondary School, Jangebe",zamfara-talata-mafara-jangebe,Jangebe,talata-mafara,Talata Mafara,zamfara,Zamfara,North West,Public,Secondary
zamfara-talata-mafara-jangebe-school-3,"Unity College, Talata Mafara",zamfara-talata-mafara-jangebe,Jangebe,talata-mafara,Talata Mafara,zamfara,Zamfara,North West,Public,Secondary
zamfara-talata-mafara-jangebe-school-4,"Comprehensive High School, Jangebe",zamfara-talata-mafara-jangebe,Jangebe,talata-mafara,Talata Mafara,zamfara,Zamfara,North West,Private,Secondary
zamfara-maru-bindin-school-1,"Government Secondary School, Bindin",zamfara-maru-bindin,Bindin,maru,Maru,zamfara,Zamfara,North West,Public,Secondary
zamfara-maru-bindin-school-2,"Community Secondary School, Bindin",zamfara-maru-bindin,Bindin,maru,Maru,zamfara,Zamfara,North West,Public,Secondary
zamfara-maru-bindin-school-3,"Unity College, Maru",zamfara-maru-bindin,Bindin,maru,Maru,zamfara,Zamfara,North West,Public,Secondary
zamfara-maru-bindin-school-4,"Comprehensive High School, Bindin",zamfara-maru-bindin,Bindin,maru,Maru,zamfara,Zamfara,North West,Private,Secondary
zamfara-maru-bingin-school-1,"Government Secondary School, Bingin",zamfara-maru-bingin,Bingin,maru,Maru,zamfara,Zamfara,North West,Public,Secondary
zamfara-maru-bingin-school-2,"Community Secondary School, Bingin",zamfara-maru-bingin,Bingin,maru,Maru,zamfara,Zamfara,North West,Public,Secondary
