session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,30,1,30.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Male,Non-Disabled,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Female,Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,30,1,30.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Male,Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,30,1,30.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Male,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,30,1,30.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,31,1,31.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,20,1,20.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,31,1,31.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,30,1,30.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,30,1,30.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,30,1,30.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,16,1,16.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,16,1,16.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,30,1,30.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,51,2,25.5
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,62,2,31.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,40,1,40.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,62,2,31.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,40,1,40.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,62,2,31.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,40,1,40.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,62,2,31.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,40,1,40.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Female,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,40,1,40.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,40,1,40.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Male,Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,63,2,31.5
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Female,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,40,1,40.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Male,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,62,2,31.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,51,2,25.5
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,62,2,31.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,30,1,30.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,30,1,30.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Female,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,30,1,30.0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,51,2,25.5
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,62,2,31.0
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,61,2,30.5
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,78,3,26.0
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,51,2,25.5
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,63,2,31.5
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Female,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,40,1,40.0
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,63,2,31.5
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,51,2,25.5
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,62,2,31.0
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,40,1,40.0
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,30,1,30.0
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Female,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,30,1,30.0
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,31,1,31.0
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,30,1,30.0
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Male,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,31,1,31.0
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Female,Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,30,1,30.0
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Male,Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,31,1,31.0
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,20,1,20.0
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,31,1,31.0
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Female,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,20,1,20.0
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,31,1,31.0
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Female,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,20,1,20.0
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,31,1,31.0
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Female,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,20,1,20.0
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,31,1,31.0
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,30,1,30.0
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,31,1,31.0
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,30,1,30.0
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Male,Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,51,2,25.5
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,63,2,31.5
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Female,Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,40,1,40.0
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,40,1,40.0
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Female,Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,41,1,41.0
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Male,Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,41,1,41.0
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,47,2,23.5
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Female,Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,41,1,41.0
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,47,2,23.5
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,30,1,30.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,47,2,23.5
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Female,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,41,1,41.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,47,2,23.5
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Female,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,30,1,30.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Male,Disabled,Private,Adult & Non-Formal Education,,,Unqualified,63,2,31.5
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,30,1,30.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,47,2,23.5
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Female,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,30,1,30.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Male,Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,31,1,31.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,20,1,20.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,31,1,31.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,61,2,30.5
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,78,3,26.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Female,Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,61,2,30.5
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Male,Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,78,3,26.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,51,2,25.5
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Male,Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,78,3,26.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,41,1,41.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,63,2,31.5
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,51,2,25.5
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,63,2,31.5
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,41,1,41.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,63,2,31.5
