session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,439,3,12,7,63.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,11,3,1,1,63.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,370,3,10,6,63.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,51,12,1,1,63.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,1649,12,46,27,63.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,49,12,1,1,63.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,1561,12,44,26,63.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Disabled,Private,SSS,SSS1,4,1,1,1,67.3,SSS1,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Non-Disabled,Private,SSS,SSS1,172,1,4,2,67.3,SSS1,1,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Disabled,Private,SSS,SSS1,5,1,1,1,67.3,SSS1,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Non-Disabled,Private,SSS,SSS1,177,1,5,3,67.3,SSS1,1,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Disabled,Public,SSS,SSS1,11,6,1,1,67.3,SSS1,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Non-Disabled,Public,SSS,SSS1,599,6,16,9,67.3,SSS1,1,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Disabled,Public,SSS,SSS1,11,6,1,1,67.3,SSS1,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Non-Disabled,Public,SSS,SSS1,608,6,16,9,67.3,SSS1,1,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Disabled,Private,SSS,SSS2,2,2,1,1,67.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Non-Disabled,Private,SSS,SSS2,138,2,4,2,67.3,,1,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Disabled,Private,SSS,SSS2,2,2,1,1,67.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Non-Disabled,Private,SSS,SSS2,141,2,4,2,67.3,,1,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Disabled,Public,SSS,SSS2,9,6,1,1,67.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Non-Disabled,Public,SSS,SSS2,483,6,13,8,67.3,,1,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Disabled,Public,SSS,SSS2,9,6,1,1,67.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Non-Disabled,Public,SSS,SSS2,490,6,13,8,67.3,,1,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Disabled,Private,SSS,SSS3,2,2,1,1,67.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Non-Disabled,Private,SSS,SSS3,106,2,3,2,67.3,,1,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Disabled,Private,SSS,SSS3,2,2,1,1,67.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Non-Disabled,Private,SSS,SSS3,110,2,3,2,67.3,,1,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Disabled,Public,SSS,SSS3,6,6,1,1,67.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Non-Disabled,Public,SSS,SSS3,375,6,10,6,67.3,,1,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Disabled,Public,SSS,SSS3,7,6,1,1,67.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Non-Disabled,Public,SSS,SSS3,380,6,10,6,67.3,,1,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Disabled,Private,Vocational,Vocational Year 1,0,1,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Non-Disabled,Private,Vocational,Vocational Year 1,9,1,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Disabled,Private,Vocational,Vocational Year 1,0,1,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Non-Disabled,Private,Vocational,Vocational Year 1,22,1,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Disabled,Public,Vocational,Vocational Year 1,0,2,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Non-Disabled,Public,Vocational,Vocational Year 1,13,2,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Disabled,Public,Vocational,Vocational Year 1,1,2,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Non-Disabled,Public,Vocational,Vocational Year 1,37,2,2,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Disabled,Private,Vocational,Vocational Year 2,0,1,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Non-Disabled,Private,Vocational,Vocational Year 2,7,1,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Disabled,Private,Vocational,Vocational Year 2,0,1,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Non-Disabled,Private,Vocational,Vocational Year 2,19,1,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Disabled,Public,Vocational,Vocational Year 2,0,2,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Non-Disabled,Public,Vocational,Vocational Year 2,11,2,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Disabled,Public,Vocational,Vocational Year 2,1,2,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Non-Disabled,Public,Vocational,Vocational Year 2,31,2,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Disabled,Private,Vocational,Vocational Year 3,0,1,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Non-Disabled,Private,Vocational,Vocational Year 3,5,1,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Disabled,Private,Vocational,Vocational Year 3,0,1,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Non-Disabled,Private,Vocational,Vocational Year 3,14,1,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Disabled,Public,Vocational,Vocational Year 3,0,2,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Female,Non-Disabled,Public,Vocational,Vocational Year 3,8,2,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Disabled,Public,Vocational,Vocational Year 3,0,2,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  I,Male,Non-Disabled,Public,Vocational,Vocational Year 3,23,2,1,1,64.3,,0,"Government Secondary School, Achalla  I | Community Secondary School, Achalla  I | Unity College, Awka North | Comprehensive High School, Achalla  I"
2019/2020,South East,Anambra,Awka North,Achalla  II,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,3,1,1,1,59.3,,0,"Government Secondary School, Achalla  II | Community Secondary School, Achalla  II | Unity College, Awka North | Comprehensive High School, Achalla  II"
2019/2020,South East,Anambra,Awka North,Achalla  II,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,80,1,4,2,59.3,,0,"Government Secondary School, Achalla  II | Community Secondary School, Achalla  II | Unity College, Awka North | Comprehensive High School, Achalla  II"
2019/2020,South East,Anambra,Awka North,Achalla  II,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,4,1,1,1,59.3,,0,"Government Secondary School, Achalla  II | Community Secondary School, Achalla  II | Unity College, Awka North | Comprehensive High School, Achalla  II"
2019/2020,South East,Anambra,Awka North,Achalla  II,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,113,1,5,3,59.3,,0,"Government Secondary School, Achalla  II | Community Secondary School, Achalla  II | Unity College, Awka North | Comprehensive High School, Achalla  II"
2019/2020,South East,Anambra,Awka North,Achalla  II,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,3,2,1,1,59.3,,0,"Government Secondary School, Achalla  II | Community Secondary School, Achalla  II | Unity College, Awka North | Comprehensive High School, Achalla  II"
2019/2020,South East,Anambra,Awka North,Achalla  II,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,125,2,6,4,59.3,,0,"Government Secondary School, Achalla  II | Community Secondary School, Achalla  II | Unity College, Awka North | Comprehensive High School, Achalla  II"
2019/2020,South East,Anambra,Awka North,Achalla  II,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,4,2,1,1,59.3,,0,"Government Secondary School, Achalla  II | Community Secondary School, Achalla  II | Unity College, Awka North | Comprehensive High School, Achalla  II"
