session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,16,4,1,0,70.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,559,4,16,7,70.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,82,17,2,1,70.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,2572,17,75,32,70.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,77,17,2,1,70.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,2423,17,71,30,70.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Disabled,Private,SSS,SSS1,6,3,1,0,74.5,SSS1,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Non-Disabled,Private,SSS,SSS1,341,3,9,4,74.5,SSS1,1,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Disabled,Private,SSS,SSS1,6,3,1,0,74.5,SSS1,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Non-Disabled,Private,SSS,SSS1,363,3,10,4,74.5,SSS1,1,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Disabled,Public,SSS,SSS1,15,7,1,0,74.5,SSS1,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Non-Disabled,Public,SSS,SSS1,751,7,20,8,74.5,SSS1,1,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Disabled,Public,SSS,SSS1,16,7,1,0,74.5,SSS1,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Non-Disabled,Public,SSS,SSS1,761,7,21,9,74.5,SSS1,1,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Disabled,Private,SSS,SSS2,4,3,1,0,74.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Non-Disabled,Private,SSS,SSS2,275,3,7,3,74.5,,1,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Disabled,Private,SSS,SSS2,4,3,1,0,74.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Non-Disabled,Private,SSS,SSS2,292,3,8,3,74.5,,1,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Disabled,Public,SSS,SSS2,13,7,1,0,74.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Non-Disabled,Public,SSS,SSS2,605,7,16,7,74.5,,1,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Disabled,Public,SSS,SSS2,12,7,1,0,74.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Non-Disabled,Public,SSS,SSS2,613,7,17,7,74.5,,1,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Disabled,Private,SSS,SSS3,4,3,1,0,74.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Non-Disabled,Private,SSS,SSS3,214,3,6,3,74.5,,1,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Disabled,Private,SSS,SSS3,4,3,1,0,74.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Non-Disabled,Private,SSS,SSS3,226,3,6,3,74.5,,1,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Disabled,Public,SSS,SSS3,9,7,1,0,74.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Non-Disabled,Public,SSS,SSS3,470,7,13,6,74.5,,1,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Disabled,Public,SSS,SSS3,10,7,1,0,74.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Non-Disabled,Public,SSS,SSS3,477,7,13,6,74.5,,1,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Disabled,Private,Vocational,Vocational Year 1,0,2,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Non-Disabled,Private,Vocational,Vocational Year 1,14,2,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Disabled,Private,Vocational,Vocational Year 1,1,2,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Non-Disabled,Private,Vocational,Vocational Year 1,38,2,2,1,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Disabled,Public,Vocational,Vocational Year 1,0,2,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Non-Disabled,Public,Vocational,Vocational Year 1,18,2,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Disabled,Public,Vocational,Vocational Year 1,1,2,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Non-Disabled,Public,Vocational,Vocational Year 1,53,2,2,1,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Disabled,Private,Vocational,Vocational Year 2,0,2,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Non-Disabled,Private,Vocational,Vocational Year 2,12,2,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Disabled,Private,Vocational,Vocational Year 2,1,2,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Non-Disabled,Private,Vocational,Vocational Year 2,32,2,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Disabled,Public,Vocational,Vocational Year 2,0,3,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Non-Disabled,Public,Vocational,Vocational Year 2,15,3,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Disabled,Public,Vocational,Vocational Year 2,1,3,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Non-Disabled,Public,Vocational,Vocational Year 2,45,3,2,1,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Disabled,Private,Vocational,Vocational Year 3,0,2,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Non-Disabled,Private,Vocational,Vocational Year 3,9,2,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Disabled,Private,Vocational,Vocational Year 3,1,2,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Non-Disabled,Private,Vocational,Vocational Year 3,24,2,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Disabled,Public,Vocational,Vocational Year 3,0,3,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Female,Non-Disabled,Public,Vocational,Vocational Year 3,11,3,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Disabled,Public,Vocational,Vocational Year 3,1,3,1,0,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar Municipal,Four,Male,Non-Disabled,Public,Vocational,Vocational Year 3,33,3,2,1,71.5,,0,"Government Secondary School, Four | Community Secondary School, Four | Unity College, Calabar Municipal | Comprehensive High School, Four"
2020/2021,South South,Cross River,Calabar South,Eight (8),Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,2,1,1,0,66.5,,0,"Government Secondary School, Eight (8) | Community Secondary School, Eight (8) | Unity College, Calabar South | Comprehensive High School, Eight (8)"
2020/2021,South South,Cross River,Calabar South,Eight (8),Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,107,1,5,2,66.5,,0,"Government Secondary School, Eight (8) | Community Secondary School, Eight (8) | Unity College, Calabar South | Comprehensive High School, Eight (8)"
