session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Male,Non-Disabled,Public,Pre-Primary/Primary,,NCE,Qualified,584,23,25.39130434782609
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Female,Disabled,Public,Pre-Primary/Primary,,NCE,Qualified,730,28,26.071428571428573
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Male,Non-Disabled,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,292,11,26.545454545454547
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Male,Non-Disabled,Public,Pre-Primary/Primary,,NCE,Qualified,250,10,25.0
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Female,Non-Disabled,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,577,22,26.227272727272727
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Male,Non-Disabled,Public,Pre-Primary/Primary,,PGDE,Qualified,584,23,25.39130434782609
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,,Unqualified,1038,40,25.95
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1126,44,25.59090909090909
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,999,39,25.615384615384617
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1042,40,26.05
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,807,31,26.032258064516128
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,792,31,25.548387096774192
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,884,34,26.0
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,875,34,25.735294117647054
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,769,30,25.633333333333333
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,709,27,26.25925925925926
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,884,34,26.0
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,,Unqualified,875,34,25.735294117647054
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Female,Disabled,Public,SSS,,PGDE,Qualified,265,9,29.444444444444443
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Male,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,269,10,26.9
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,218,8,27.25
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,215,8,26.875
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,125,4,31.25
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,94,3,31.33333333333333
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Government Secondary School, Ibeku",Male,Non-Disabled,Public,SSS,,NCE,Qualified,251,9,27.88888888888889
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Unity College, Mbaise",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,477,16,29.8125
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Unity College, Mbaise",Male,Non-Disabled,Public,JSS,,NCE,Qualified,462,16,28.875
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Unity College, Mbaise",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,495,17,29.11764705882353
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Unity College, Mbaise",Male,Non-Disabled,Public,JSS,,NCE,Qualified,462,16,28.875
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Unity College, Mbaise",Female,Non-Disabled,Public,JSS,,NCE,Qualified,407,14,29.071428571428573
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Unity College, Mbaise",Male,Non-Disabled,Public,JSS,,NCE,Qualified,426,14,30.428571428571427
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Unity College, Mbaise",Female,Non-Disabled,Public,SSS,,NCE,Qualified,390,14,27.857142857142858
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Unity College, Mbaise",Male,Non-Disabled,Public,SSS,,,Unqualified,394,14,28.142857142857142
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Unity College, Mbaise",Female,Non-Disabled,Public,SSS,,NCE,Qualified,312,11,28.363636363636363
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Unity College, Mbaise",Male,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,340,12,28.33333333333333
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Unity College, Mbaise",Female,Non-Disabled,Public,SSS,,NCE,Qualified,312,11,28.363636363636363
2021/2022,South East,Imo,Aboh Mbaise,Ibeku,"Unity College, Mbaise",Male,Non-Disabled,Public,SSS,,NCE,Qualified,340,12,28.33333333333333
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,318,11,28.90909090909091
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,141,5,28.2
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Male,Non-Disabled,Public,JSS,,NCE,Qualified,409,14,29.214285714285715
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Female,Non-Disabled,Public,JSS,,NCE,Qualified,407,14,29.071428571428573
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Male,Non-Disabled,Public,JSS,,,Unqualified,373,13,28.692307692307693
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,265,9,29.444444444444443
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,159,5,31.8
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Male,Disabled,Public,JSS,,BEd or Equivalent,Qualified,409,14,29.214285714285715
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1192,46,25.91304347826087
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1209,47,25.72340425531915
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1192,46,25.91304347826087
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1334,52,25.653846153846157
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1115,43,25.930232558139537
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1167,45,25.933333333333334
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1038,40,25.95
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1084,42,25.80952380952381
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,999,39,25.615384615384617
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1084,42,25.80952380952381
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,884,34,26.0
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,875,34,25.735294117647054
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,327,12,27.25
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Male,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,376,13,28.923076923076923
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Female,Disabled,Public,SSS,,,Unqualified,109,4,27.25
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Female,Disabled,Public,SSS,,PGDE,Qualified,203,7,29.0
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,304,11,27.63636363636364
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,156,6,26.0
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Female,Disabled,Public,SSS,,NCE,Qualified,187,7,26.714285714285715
2021/2022,South East,Imo,Okigwe,Agbobu,"Community Secondary School, Agbobu",Male,Non-Disabled,Public,SSS,,NCE,Qualified,322,11,29.272727272727277
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,141,5,28.2
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,JSS,,PGDE,Qualified,141,5,28.2
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Male,Non-Disabled,Private,JSS,,Grade II or Equivalent,Unqualified,249,8,31.125
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,265,9,29.444444444444443
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Male,Non-Disabled,Private,JSS,,PGDE,Qualified,249,8,31.125
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,JSS,,NCE,Qualified,230,8,28.75
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Male,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,231,8,28.875
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,538,21,25.61904761904762
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Male,Non-Disabled,Private,Pre-Primary/Primary,,,Unqualified,542,21,25.80952380952381
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,346,13,26.615384615384617
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,Pre-Primary/Primary,,,Unqualified,115,4,28.75
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Male,Non-Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,459,18,25.5
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,461,18,25.61111111111111
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Male,Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,542,21,25.80952380952381
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,500,19,26.31578947368421
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Male,Non-Disabled,Private,Pre-Primary/Primary,,,Unqualified,500,19,26.31578947368421
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,846,33,25.63636363636364
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,875,34,25.735294117647054
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,807,31,26.032258064516128
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,750,29,25.86206896551724
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,846,33,25.63636363636364
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,Unqualified,834,32,26.0625
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,654,25,26.16
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,584,23,25.39130434782609
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,,Unqualified,577,22,26.227272727272727
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,,Unqualified,625,24,26.041666666666668
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,653,25,26.12
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,,Unqualified,625,24,26.041666666666668
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,SSS,,Grade II or Equivalent,Unqualified,78,3,26.0
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,SSS,,NCE,Qualified,109,4,27.25
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Male,Non-Disabled,Private,SSS,,NCE,Qualified,179,6,29.83333333333333
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,SSS,,Grade II or Equivalent,Unqualified,109,4,27.25
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,SSS,,,Unqualified,78,3,26.0
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Male,Non-Disabled,Private,SSS,,MEd or Equivalent,Qualified,179,6,29.83333333333333
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Female,Non-Disabled,Private,SSS,,MEd or Equivalent,Qualified,171,6,28.5
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Male,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,90,3,30.0
2021/2022,South East,Imo,Okigwe,Agbobu,"Comprehensive High School, Agbobu",Male,Non-Disabled,Private,SSS,,MEd or Equivalent,Qualified,72,3,24.0
2021/2022,South East,Imo,Okigwe,Agbobu,"Government Secondary School, Agbobu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,730,28,26.071428571428573
2021/2022,South East,Imo,Okigwe,Agbobu,"Government Secondary School, Agbobu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,923,36,25.63888888888889
2021/2022,South East,Imo,Okigwe,Agbobu,"Government Secondary School, Agbobu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1501,58,25.879310344827587
2021/2022,South East,Imo,Okigwe,Agbobu,"Government Secondary School, Agbobu",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1307,51,25.62745098039216
2021/2022,South East,Imo,Okigwe,Agbobu,"Government Secondary School, Agbobu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1209,47,25.72340425531915
2021/2022,South East,Imo,Okigwe,Agbobu,"Government Secondary School, Agbobu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1269,49,25.897959183673468
2021/2022,South East,Imo,Okigwe,Agbobu,"Government Secondary School, Agbobu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1209,47,25.72340425531915
2021/2022,South East,Imo,Okigwe,Agbobu,"Government Secondary School, Agbobu",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1269,49,25.897959183673468
2021/2022,South East,Imo,Okigwe,Agbobu,"Government Secondary School, Agbobu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,1209,47,25.72340425531915
2021/2022,South East,Imo,Okigwe,Agbobu,"Government Secondary School, Agbobu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1115,43,25.930232558139537
2021/2022,South East,Imo,Okigwe,Agbobu,"Government Secondary School, Agbobu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1084,42,25.80952380952381
2021/2022,South East,Imo,Okigwe,Agbobu,"Government Secondary School, Agbobu",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1153,45,25.622222222222224
2021/2022,South East,Imo,Okigwe,Agbobu,"Government Secondary School, Agbobu",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,,Unqualified,1251,48,26.0625
2021/2022,South East,Imo,Okigwe,Agbobu,"Unity College, Okigwe",Female,Non-Disabled,Public,JSS,,NCE,Qualified,566,19,29.789473684210527
2021/2022,South East,Imo,Okigwe,Agbobu,"Unity College, Okigwe",Male,Non-Disabled,Public,JSS,,NCE,Qualified,480,16,30.0
2021/2022,South East,Imo,Okigwe,Agbobu,"Unity College, Okigwe",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,265,9,29.444444444444443
2021/2022,South East,Imo,Okigwe,Agbobu,"Unity College, Okigwe",Female,Non-Disabled,Public,JSS,,NCE,Qualified,177,6,29.5
2021/2022,South East,Imo,Okigwe,Agbobu,"Unity College, Okigwe",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,391,13,30.07692307692308
2021/2022,South East,Imo,Okigwe,Agbobu,"Unity College, Okigwe",Female,Non-Disabled,Public,JSS,,,Unqualified,424,14,30.285714285714285
2021/2022,South East,Imo,Okigwe,Agbobu,"Unity College, Okigwe",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,444,15,29.6
2021/2022,South East,Imo,Okigwe,Agbobu,"Unity College, Okigwe",Female,Non-Disabled,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,384,15,25.6
2021/2022,South East,Imo,Okigwe,Agbobu,"Unity College, Okigwe",Female,Non-Disabled,Public,Pre-Primary/Primary,,NCE,Qualified,423,16,26.4375
2021/2022,South East,Imo,Okigwe,Agbobu,"Unity College, Okigwe",Male,Non-Disabled,Public,Pre-Primary/Primary,,PGDE,Qualified,834,32,26.0625
2021/2022,South East,Imo,Okigwe,Agbobu,"Unity College, Okigwe",Female,Non-Disabled,Public,Pre-Primary/Primary,,NCE,Qualified,846,33,25.63636363636364
2021/2022,South East,Imo,Okigwe,Agbobu,"Unity College, Okigwe",Male,Non-Disabled,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,917,36,25.47222222222222
2021/2022,South East,Imo,Okigwe,Agbobu,"Unity College, Okigwe",Female,Non-Disabled,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,653,25,26.12
