session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2019/2020,South West,Osun,Ife Central,Ilare II,"Community Secondary School, Ilare II",Male,ALL,WAEC,University,253,249,168,66,58,8,1.8
2019/2020,South West,Osun,Ife Central,Ilare II,"Community Secondary School, Ilare II",Male,Disabled,NABTEB,University,9,9,6,5,5,0,1.8
2019/2020,South West,Osun,Ife Central,Ilare II,"Community Secondary School, Ilare II",Male,Disabled,NECO,University,17,17,12,4,5,0,1.8
2019/2020,South West,Osun,Ife Central,Ilare II,"Community Secondary School, Ilare II",Male,Disabled,WAEC,University,24,24,15,4,4,0,1.8
2019/2020,South West,Osun,Ife Central,Ilare II,"Comprehensive High School, Ilare II",Female,ALL,NABTEB,College of Education,59,58,39,15,15,0,2.1
2019/2020,South West,Osun,Ife Central,Ilare II,"Comprehensive High School, Ilare II",Female,ALL,NECO,College of Education,111,109,76,29,27,2,2.0
2019/2020,South West,Osun,Ife Central,Ilare II,"Comprehensive High School, Ilare II",Female,ALL,WAEC,College of Education,143,141,102,41,36,5,2.0
2019/2020,South West,Osun,Ife Central,Ilare II,"Comprehensive High School, Ilare II",Female,Disabled,NABTEB,College of Education,9,9,6,5,5,0,2.1
2019/2020,South West,Osun,Ife Central,Ilare II,"Comprehensive High School, Ilare II",Female,Disabled,NECO,College of Education,12,12,7,4,5,0,2.0
2019/2020,South West,Osun,Ife Central,Ilare II,"Comprehensive High School, Ilare II",Female,Disabled,WAEC,College of Education,17,17,11,3,4,0,2.0
2019/2020,South West,Osun,Ife Central,Ilare II,"Comprehensive High School, Ilare II",Male,ALL,NABTEB,College of Education,50,49,33,15,15,0,2.1
2019/2020,South West,Osun,Ife Central,Ilare II,"Comprehensive High School, Ilare II",Male,ALL,NECO,College of Education,97,96,69,25,22,3,2.0
2019/2020,South West,Osun,Ife Central,Ilare II,"Comprehensive High School, Ilare II",Male,ALL,WAEC,College of Education,124,122,82,28,25,3,2.0
2019/2020,South West,Osun,Ife Central,Ilare II,"Comprehensive High School, Ilare II",Male,Disabled,NABTEB,College of Education,9,9,6,5,5,0,2.1
2019/2020,South West,Osun,Ife Central,Ilare II,"Comprehensive High School, Ilare II",Male,Disabled,NECO,College of Education,12,12,7,4,5,0,2.0
2019/2020,South West,Osun,Ife Central,Ilare II,"Comprehensive High School, Ilare II",Male,Disabled,WAEC,College of Education,17,17,11,4,4,0,2.0
2019/2020,South West,Osun,Ife Central,Ilare II,"Government Secondary School, Ilare II",Female,ALL,NABTEB,College of Education,82,81,56,15,10,5,2.1
2019/2020,South West,Osun,Ife Central,Ilare II,"Government Secondary School, Ilare II",Female,ALL,NECO,College of Education,158,156,98,33,31,2,2.0
2019/2020,South West,Osun,Ife Central,Ilare II,"Government Secondary School, Ilare II",Female,ALL,WAEC,College of Education,175,172,110,35,32,3,2.0
2019/2020,South West,Osun,Ife Central,Ilare II,"Government Secondary School, Ilare II",Female,Disabled,NABTEB,College of Education,9,9,6,0,0,0,2.1
2019/2020,South West,Osun,Ife Central,Ilare II,"Government Secondary School, Ilare II",Female,Disabled,NECO,College of Education,15,15,10,4,5,0,2.0
2019/2020,South West,Osun,Ife Central,Ilare II,"Government Secondary School, Ilare II",Female,Disabled,WAEC,College of Education,17,17,9,3,4,0,2.0
2019/2020,South West,Osun,Ife Central,Ilare II,"Government Secondary School, Ilare II",Male,ALL,NABTEB,College of Education,75,74,50,10,10,0,2.1
2019/2020,South West,Osun,Ife Central,Ilare II,"Government Secondary School, Ilare II",Male,ALL,NECO,College of Education,145,143,96,29,27,2,2.0
2019/2020,South West,Osun,Ife Central,Ilare II,"Government Secondary School, Ilare II",Male,ALL,WAEC,College of Education,150,148,93,28,25,3,2.0
2019/2020,South West,Osun,Ife Central,Ilare II,"Government Secondary School, Ilare II",Male,Disabled,NABTEB,College of Education,9,9,6,0,0,0,2.1
2019/2020,South West,Osun,Ife Central,Ilare II,"Government Secondary School, Ilare II",Male,Disabled,NECO,College of Education,15,15,10,4,5,0,2.0
2019/2020,South West,Osun,Ife Central,Ilare II,"Government Secondary School, Ilare II",Male,Disabled,WAEC,College of Education,14,14,9,3,4,0,2.0
2019/2020,South West,Osun,Ife Central,Ilare II,"Unity College, Ile-Ife",Female,ALL,NABTEB,University,106,104,69,29,26,3,1.8
2019/2020,South West,Osun,Ife Central,Ilare II,"Unity College, Ile-Ife",Female,ALL,NECO,University,186,183,125,49,44,5,1.8
2019/2020,South West,Osun,Ife Central,Ilare II,"Unity College, Ile-Ife",Female,ALL,WAEC,University,257,253,168,62,54,8,1.8
2019/2020,South West,Osun,Ife Central,Ilare II,"Unity College, Ile-Ife",Female,Disabled,NABTEB,University,12,12,8,5,5,0,1.8
2019/2020,South West,Osun,Ife Central,Ilare II,"Unity College, Ile-Ife",Female,Disabled,NECO,University,20,20,12,4,5,0,1.8
2019/2020,South West,Osun,Ife Central,Ilare II,"Unity College, Ile-Ife",Female,Disabled,WAEC,University,26,26,15,7,7,0,1.8
2019/2020,South West,Osun,Ife Central,Ilare II,"Unity College, Ile-Ife",Male,ALL,NABTEB,University,101,100,67,25,21,4,1.8
2019/2020,South West,Osun,Ife Central,Ilare II,"Unity College, Ile-Ife",Male,ALL,NECO,University,196,193,137,49,44,5,1.8
2019/2020,South West,Osun,Ife Central,Ilare II,"Unity College, Ile-Ife",Male,ALL,WAEC,University,281,277,183,59,54,5,1.8
2019/2020,South West,Osun,Ife Central,Ilare II,"Unity College, Ile-Ife",Male,Disabled,NABTEB,University,12,12,8,5,5,0,1.8
2019/2020,South West,Osun,Ife Central,Ilare II,"Unity College, Ile-Ife",Male,Disabled,NECO,University,22,22,15,4,5,0,1.8
2019/2020,South West,Osun,Ife Central,Ilare II,"Unity College, Ile-Ife",Male,Disabled,WAEC,University,26,26,18,4,4,0,1.8
2019/2020,South West,Osun,Ilesha East,Biladu,"Community Secondary School, Biladu",Female,ALL,NABTEB,College of Education,113,111,78,34,31,3,2.1
2019/2020,South West,Osun,Ilesha East,Biladu,"Community Secondary School, Biladu",Female,ALL,NECO,College of Education,223,220,159,66,62,4,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Community Secondary School, Biladu",Female,ALL,WAEC,College of Education,313,308,214,79,69,10,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Community Secondary School, Biladu",Female,Disabled,NABTEB,College of Education,16,16,11,5,5,0,2.1
2019/2020,South West,Osun,Ilesha East,Biladu,"Community Secondary School, Biladu",Female,Disabled,NECO,College of Education,32,32,22,8,9,0,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Community Secondary School, Biladu",Female,Disabled,WAEC,College of Education,46,45,29,10,7,3,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Community Secondary School, Biladu",Male,ALL,NABTEB,College of Education,111,109,72,25,21,4,2.1
2019/2020,South West,Osun,Ilesha East,Biladu,"Community Secondary School, Biladu",Male,ALL,NECO,College of Education,233,230,159,62,57,5,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Community Secondary School, Biladu",Male,ALL,WAEC,College of Education,347,342,239,79,72,7,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Community Secondary School, Biladu",Male,Disabled,NABTEB,College of Education,16,16,11,5,5,0,2.1
2019/2020,South West,Osun,Ilesha East,Biladu,"Community Secondary School, Biladu",Male,Disabled,NECO,College of Education,36,35,22,8,9,0,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Community Secondary School, Biladu",Male,Disabled,WAEC,College of Education,46,45,31,7,7,0,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Comprehensive High School, Biladu",Female,ALL,NABTEB,University,106,104,67,20,15,5,1.8
2019/2020,South West,Osun,Ilesha East,Biladu,"Comprehensive High School, Biladu",Female,ALL,NECO,University,171,168,108,37,35,2,1.8
2019/2020,South West,Osun,Ilesha East,Biladu,"Comprehensive High School, Biladu",Female,ALL,WAEC,University,260,256,159,45,40,5,1.8
2019/2020,South West,Osun,Ilesha East,Biladu,"Comprehensive High School, Biladu",Female,Disabled,NABTEB,University,9,9,6,0,0,0,1.8
2019/2020,South West,Osun,Ilesha East,Biladu,"Comprehensive High School, Biladu",Female,Disabled,NECO,University,15,15,10,4,4,0,1.8
2019/2020,South West,Osun,Ilesha East,Biladu,"Comprehensive High School, Biladu",Female,Disabled,WAEC,University,24,24,15,3,4,0,1.8
2019/2020,South West,Osun,Ilesha East,Biladu,"Comprehensive High School, Biladu",Male,ALL,NABTEB,University,115,113,72,15,10,5,1.8
2019/2020,South West,Osun,Ilesha East,Biladu,"Comprehensive High School, Biladu",Male,ALL,NECO,University,193,190,123,41,35,6,1.8
2019/2020,South West,Osun,Ilesha East,Biladu,"Comprehensive High School, Biladu",Male,ALL,WAEC,University,272,268,168,55,47,8,1.8
2019/2020,South West,Osun,Ilesha East,Biladu,"Comprehensive High School, Biladu",Male,Disabled,NABTEB,University,9,9,6,0,0,0,1.8
2019/2020,South West,Osun,Ilesha East,Biladu,"Comprehensive High School, Biladu",Male,Disabled,NECO,University,17,17,12,4,4,0,1.8
2019/2020,South West,Osun,Ilesha East,Biladu,"Comprehensive High School, Biladu",Male,Disabled,WAEC,University,24,24,15,4,4,0,1.8
2019/2020,South West,Osun,Ilesha East,Biladu,"Government Secondary School, Biladu",Female,ALL,NABTEB,College of Education,104,102,72,29,26,3,2.1
2019/2020,South West,Osun,Ilesha East,Biladu,"Government Secondary School, Biladu",Female,ALL,NECO,College of Education,198,195,125,41,40,1,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Government Secondary School, Biladu",Female,ALL,WAEC,College of Education,250,246,168,69,61,8,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Government Secondary School, Biladu",Female,Disabled,NABTEB,College of Education,9,9,6,5,5,0,2.1
2019/2020,South West,Osun,Ilesha East,Biladu,"Government Secondary School, Biladu",Female,Disabled,NECO,College of Education,20,20,12,4,4,0,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Government Secondary School, Biladu",Female,Disabled,WAEC,College of Education,26,26,18,7,7,0,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Government Secondary School, Biladu",Male,ALL,NABTEB,College of Education,111,109,69,20,15,5,2.1
2019/2020,South West,Osun,Ilesha East,Biladu,"Government Secondary School, Biladu",Male,ALL,NECO,College of Education,201,198,135,49,44,5,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Government Secondary School, Biladu",Male,ALL,WAEC,College of Education,260,256,166,52,47,5,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Government Secondary School, Biladu",Male,Disabled,NABTEB,College of Education,12,12,6,5,5,0,2.1
2019/2020,South West,Osun,Ilesha East,Biladu,"Government Secondary School, Biladu",Male,Disabled,NECO,College of Education,20,20,12,4,4,0,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Government Secondary School, Biladu",Male,Disabled,WAEC,College of Education,26,26,18,7,7,0,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Unity College, Ilesha East",Female,ALL,NABTEB,Polytechnic,47,46,31,15,15,0,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Unity College, Ilesha East",Female,ALL,NECO,Polytechnic,85,84,56,25,22,3,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Unity College, Ilesha East",Female,ALL,WAEC,Polytechnic,114,112,75,28,25,3,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Unity College, Ilesha East",Female,Disabled,NABTEB,Polytechnic,9,9,6,5,5,0,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Unity College, Ilesha East",Female,Disabled,NECO,Polytechnic,12,12,7,4,4,0,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Unity College, Ilesha East",Female,Disabled,WAEC,Polytechnic,14,14,9,3,4,0,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Unity College, Ilesha East",Male,ALL,NABTEB,Polytechnic,52,51,33,10,10,0,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Unity College, Ilesha East",Male,ALL,NECO,Polytechnic,83,82,59,21,18,3,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Unity College, Ilesha East",Male,ALL,WAEC,Polytechnic,114,112,75,24,22,2,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Unity College, Ilesha East",Male,Disabled,NABTEB,Polytechnic,9,9,6,0,0,0,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Unity College, Ilesha East",Male,Disabled,NECO,Polytechnic,10,10,7,4,4,0,2.0
2019/2020,South West,Osun,Ilesha East,Biladu,"Unity College, Ilesha East",Male,Disabled,WAEC,Polytechnic,12,12,7,3,4,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Community Secondary School, Bolorunduro",Female,ALL,NABTEB,University,64,63,39,15,15,0,1.8
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Community Secondary School, Bolorunduro",Female,ALL,NECO,University,106,104,69,21,18,3,1.8
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Community Secondary School, Bolorunduro",Female,ALL,WAEC,University,160,158,106,38,32,6,1.8
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Community Secondary School, Bolorunduro",Female,Disabled,NABTEB,University,9,9,6,5,5,0,1.8
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Community Secondary School, Bolorunduro",Female,Disabled,NECO,University,12,12,7,4,4,0,1.8
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Community Secondary School, Bolorunduro",Female,Disabled,WAEC,University,17,17,11,3,4,0,1.8
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Community Secondary School, Bolorunduro",Male,ALL,NABTEB,University,68,67,44,10,10,0,1.8
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Community Secondary School, Bolorunduro",Male,ALL,NECO,University,123,121,81,29,27,2,1.8
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Community Secondary School, Bolorunduro",Male,ALL,WAEC,University,167,165,108,31,29,2,1.8
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Community Secondary School, Bolorunduro",Male,Disabled,NABTEB,University,9,9,6,0,0,0,1.8
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Community Secondary School, Bolorunduro",Male,Disabled,NECO,University,12,12,7,4,5,0,1.8
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Community Secondary School, Bolorunduro",Male,Disabled,WAEC,University,19,19,11,4,4,0,1.8
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Comprehensive High School, Bolorunduro",Female,ALL,NABTEB,Polytechnic,57,56,39,15,15,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Comprehensive High School, Bolorunduro",Female,ALL,NECO,Polytechnic,103,101,69,25,22,3,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Comprehensive High School, Bolorunduro",Female,ALL,WAEC,Polytechnic,148,146,95,38,32,6,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Comprehensive High School, Bolorunduro",Female,Disabled,NABTEB,Polytechnic,9,9,6,5,5,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Comprehensive High School, Bolorunduro",Female,Disabled,NECO,Polytechnic,12,12,7,4,5,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Comprehensive High School, Bolorunduro",Female,Disabled,WAEC,Polytechnic,14,14,9,4,4,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Comprehensive High School, Bolorunduro",Male,ALL,NABTEB,Polytechnic,54,53,36,10,10,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Comprehensive High School, Bolorunduro",Male,ALL,NECO,Polytechnic,113,111,78,29,27,2,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Comprehensive High School, Bolorunduro",Male,ALL,WAEC,Polytechnic,133,131,91,31,29,2,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Comprehensive High School, Bolorunduro",Male,Disabled,NABTEB,Polytechnic,9,9,6,0,0,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Comprehensive High School, Bolorunduro",Male,Disabled,NECO,Polytechnic,12,12,7,4,5,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Comprehensive High School, Bolorunduro",Male,Disabled,WAEC,Polytechnic,14,14,9,4,4,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Government Secondary School, Bolorunduro",Female,ALL,NABTEB,Polytechnic,98,97,69,30,26,4,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Government Secondary School, Bolorunduro",Female,ALL,NECO,Polytechnic,206,203,135,53,49,4,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Government Secondary School, Bolorunduro",Female,ALL,WAEC,Polytechnic,276,272,192,69,61,8,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Government Secondary School, Bolorunduro",Female,Disabled,NABTEB,Polytechnic,9,9,6,5,5,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Government Secondary School, Bolorunduro",Female,Disabled,NECO,Polytechnic,20,20,12,4,4,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Government Secondary School, Bolorunduro",Female,Disabled,WAEC,Polytechnic,24,24,15,4,4,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Government Secondary School, Bolorunduro",Male,ALL,NABTEB,Polytechnic,104,102,69,29,26,3,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Government Secondary School, Bolorunduro",Male,ALL,NECO,Polytechnic,211,208,150,53,49,4,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Government Secondary School, Bolorunduro",Male,ALL,WAEC,Polytechnic,253,249,170,59,54,5,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Government Secondary School, Bolorunduro",Male,Disabled,NABTEB,Polytechnic,9,9,6,5,5,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Government Secondary School, Bolorunduro",Male,Disabled,NECO,Polytechnic,22,22,15,4,5,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Government Secondary School, Bolorunduro",Male,Disabled,WAEC,Polytechnic,26,26,18,7,7,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Unity College, Ilesha East",Female,ALL,NABTEB,Polytechnic,104,102,69,25,21,4,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Unity College, Ilesha East",Female,ALL,NECO,Polytechnic,196,193,130,54,49,5,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Unity College, Ilesha East",Female,ALL,WAEC,Polytechnic,218,215,155,55,47,8,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Unity College, Ilesha East",Female,Disabled,NABTEB,Polytechnic,12,12,8,5,5,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Unity College, Ilesha East",Female,Disabled,NECO,Polytechnic,20,20,12,4,4,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Unity College, Ilesha East",Female,Disabled,WAEC,Polytechnic,21,21,13,4,4,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Unity College, Ilesha East",Male,ALL,NABTEB,Polytechnic,113,111,81,29,26,3,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Unity College, Ilesha East",Male,ALL,NECO,Polytechnic,220,217,154,54,49,5,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Unity College, Ilesha East",Male,ALL,WAEC,Polytechnic,260,256,166,55,47,8,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Unity College, Ilesha East",Male,Disabled,NABTEB,Polytechnic,12,12,8,5,5,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Unity College, Ilesha East",Male,Disabled,NECO,Polytechnic,20,20,12,4,4,0,2.0
2019/2020,South West,Osun,Ilesha East,Bolorunduro,"Unity College, Ilesha East",Male,Disabled,WAEC,Polytechnic,26,26,15,4,4,0,2.0
2019/2020,South West,Osun,Ilesha East,Ifosan/Oke-Eso,"Community Secondary School, Ifosan/Oke-Eso",Female,ALL,NABTEB,Polytechnic,89,88,61,25,21,4,2.0
2019/2020,South West,Osun,Ilesha East,Ifosan/Oke-Eso,"Community Secondary School, Ifosan/Oke-Eso",Female,ALL,NECO,Polytechnic,168,166,113,41,40,1,2.0
2019/2020,South West,Osun,Ilesha East,Ifosan/Oke-Eso,"Community Secondary School, Ifosan/Oke-Eso",Female,ALL,WAEC,Polytechnic,199,196,139,48,43,5,2.0
2019/2020,South West,Osun,Ilesha East,Ifosan/Oke-Eso,"Community Secondary School, Ifosan/Oke-Eso",Female,Disabled,NABTEB,Polytechnic,12,12,8,5,5,0,2.0
2019/2020,South West,Osun,Ilesha East,Ifosan/Oke-Eso,"Community Secondary School, Ifosan/Oke-Eso",Female,Disabled,NECO,Polytechnic,20,20,12,4,4,0,2.0
