session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2019/2020,North Central,Kogi,Lokoja,Eggan,"Unity College, Lokoja",Male,Non-Disabled,Public,SSS,,,Unqualified,266,9,29.55555555555556
2019/2020,North Central,Kogi,Lokoja,Eggan,"Unity College, Lokoja",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,226,8,28.25
2019/2020,North Central,Kogi,Lokoja,Eggan,"Unity College, Lokoja",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,118,4,29.5
2019/2020,North Central,Kogi,Lokoja,Eggan,"Unity College, Lokoja",Male,Non-Disabled,Public,SSS,,,Unqualified,103,3,34.333333333333336
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,405,13,31.153846153846157
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,305,10,30.5
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Disabled,Public,JSS,,NCE,Qualified,96,3,32.0
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,243,8,30.375
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,211,7,30.142857142857142
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Disabled,Public,JSS,,NCE,Qualified,417,13,32.07692307692308
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,340,11,30.90909090909091
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,321,10,32.1
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1239,45,27.53333333333333
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1356,50,27.12
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1698,62,27.387096774193548
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1404,52,27.0
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1514,56,27.035714285714285
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1259,46,27.369565217391305
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,1239,45,27.53333333333333
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1210,44,27.5
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1331,49,27.163265306122447
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1356,50,27.12
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1101,40,27.525
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1065,39,27.307692307692307
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,Non-Disabled,Public,SSS,,NCE,Qualified,279,9,31.0
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,133,4,33.25
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,118,4,29.5
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,186,6,31.0
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,93,3,31.0
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,310,10,31.0
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,212,7,30.285714285714285
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,103,3,34.333333333333336
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,103,3,34.333333333333336
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Non-Disabled,Private,JSS,,NCE,Qualified,389,12,32.416666666666664
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,JSS,,,Unqualified,353,11,32.09090909090909
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,113,4,28.25
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Non-Disabled,Private,JSS,,Grade II or Equivalent,Unqualified,178,6,29.666666666666668
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,JSS,,PGDE,Qualified,273,9,30.33333333333333
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Non-Disabled,Private,JSS,,NCE,Qualified,324,10,32.4
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,JSS,,,Unqualified,321,10,32.1
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Non-Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,872,32,27.25
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,484,18,26.88888888888889
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,Pre-Primary/Primary,,,Unqualified,339,12,28.25
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Non-Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,734,27,27.185185185185187
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,629,23,27.347826086956523
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,918,34,27.0
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,291,11,26.454545454545453
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,484,18,26.88888888888889
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Non-Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,734,27,27.185185185185187
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,726,27,26.88888888888889
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,,Unqualified,1422,52,27.346153846153847
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1452,53,27.39622641509434
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,,Unqualified,1193,44,27.113636363636363
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,,Unqualified,1210,44,27.5
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,1010,37,27.2972972972973
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1065,39,27.307692307692307
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,1147,42,27.30952380952381
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1162,43,27.023255813953487
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,1101,40,27.525
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,1114,41,27.170731707317078
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1193,44,27.113636363636363
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1065,39,27.307692307692307
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Non-Disabled,Private,SSS,,Grade II or Equivalent,Unqualified,252,8,31.5
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,280,9,31.11111111111111
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,93,3,31.0
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Non-Disabled,Private,SSS,,NCE,Qualified,159,5,31.8
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,251,8,31.375
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Non-Disabled,Private,SSS,,,Unqualified,199,7,28.428571428571427
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Non-Disabled,Private,SSS,,,Unqualified,206,7,29.428571428571427
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,357,11,32.45454545454545
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Male,Non-Disabled,Public,JSS,,NCE,Qualified,337,11,30.63636363636364
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,292,9,32.44444444444444
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,289,9,32.111111111111114
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,146,5,29.2
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,130,4,32.5
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,257,8,32.125
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,159,5,31.8
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,106,4,26.5
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Male,Disabled,Public,SSS,,PGDE,Qualified,310,10,31.0
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,199,7,28.428571428571427
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Male,Non-Disabled,Public,SSS,,NCE,Qualified,221,7,31.571428571428573
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,226,8,28.25
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Male,Disabled,Public,SSS,,PGDE,Qualified,280,9,31.11111111111111
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1010,37,27.2972972972973
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,968,36,26.88888888888889
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,964,35,27.542857142857144
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,920,34,27.058823529411764
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1193,44,27.113636363636363
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1065,39,27.307692307692307
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,918,34,27.0
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,871,32,27.21875
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,780,29,26.89655172413793
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,823,30,27.433333333333334
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,918,34,27.0
2019/2020,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,823,30,27.433333333333334
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Female,Non-Disabled,Public,JSS,,NCE,Qualified,405,13,31.153846153846157
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,385,12,32.083333333333336
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,389,12,32.416666666666664
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,337,11,30.63636363636364
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Female,Non-Disabled,Public,JSS,,NCE,Qualified,340,11,30.90909090909091
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,321,10,32.1
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Female,Disabled,Public,SSS,,BEd or Equivalent,Qualified,319,11,29.0
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,280,9,31.11111111111111
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,292,10,29.2
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,280,9,31.11111111111111
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Female,Disabled,Public,SSS,,NCE,Qualified,279,9,31.0
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Male,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,266,9,29.55555555555556
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Female,Non-Disabled,Private,JSS,,,Unqualified,389,12,32.416666666666664
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Male,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,337,11,30.63636363636364
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Female,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,308,10,30.8
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Male,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,289,9,32.111111111111114
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Female,Disabled,Private,JSS,,PGDE,Qualified,357,11,32.45454545454545
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Male,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,305,10,30.5
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Female,Non-Disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,780,29,26.89655172413793
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Male,Non-Disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,291,11,26.454545454545453
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Male,Non-Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,533,20,26.65
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Female,Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,872,32,27.25
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Male,Non-Disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,678,25,27.12
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Female,Non-Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,734,27,27.185185185185187
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Male,Non-Disabled,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,629,23,27.347826086956523
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Female,Non-Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,275,10,27.5
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Female,Non-Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,551,20,27.55
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Male,Non-Disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,823,30,27.433333333333334
2019/2020,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,,Unqualified,1331,49,27.163265306122447
