session,zone,state,lga,institution_type,tertiary_institution,gender,disability,programme_cluster,discipline_group,programme
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Social Sciences,Criminology
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Social Sciences,Political Science
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Social Sciences,Political Science
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Social Sciences,Political Science
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Social Sciences,Political Science
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Social Sciences,International Relations
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Social Sciences,International Relations
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Social Sciences,International Relations
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Social Sciences,International Relations
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Social Sciences,Mass Communication
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Social Sciences,Mass Communication
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Social Sciences,Mass Communication
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Social Sciences,Mass Communication
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Social Sciences,Development Communication
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Social Sciences,Development Communication
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Social Sciences,Development Communication
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Social Sciences,Development Communication
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Social Sciences,Broadcasting
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Social Sciences,Broadcasting
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Social Sciences,Broadcasting
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Social Sciences,Broadcasting
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Social Sciences,Journalism and Media Studies
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Social Sciences,Journalism and Media Studies
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Social Sciences,Journalism and Media Studies
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Social Sciences,Journalism and Media Studies
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Social Sciences,Business Administration
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Social Sciences,Business Administration
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Social Sciences,Business Administration
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Social Sciences,Business Administration
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,ART,Law
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,ART,Law
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,ART,Law
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,ART,Law
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Social Sciences,Public Administration
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Social Sciences,Public Administration
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Social Sciences,Public Administration
2020/2021,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Social Sciences,Public Administration
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Education,Curriculum Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Education,Curriculum Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Education,Curriculum Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Education,Curriculum Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Education,Guidance and Counselling
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Education,Guidance and Counselling
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Education,Guidance and Counselling
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Education,Guidance and Counselling
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Education,Adult Education
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Education,Adult Education
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Education,Adult Education
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Education,Adult Education
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Education,Educational Management
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Education,Educational Management
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Education,Educational Management
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Education,Educational Management
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,ART,Hausa
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,ART,Hausa
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,ART,Hausa
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,ART,Hausa
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,ART,English Language
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,ART,English Language
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,ART,English Language
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,ART,English Language
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,ART,French
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,ART,French
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,ART,French
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,ART,French
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,ART,Arabic Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,ART,Arabic Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,ART,Arabic Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,ART,Arabic Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,ART,English and Literary Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,ART,English and Literary Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,ART,English and Literary Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,ART,English and Literary Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,ART,Religious Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,ART,Religious Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,ART,Religious Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,ART,Religious Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,ART,History and International Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,ART,History and International Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,ART,History and International Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,ART,History and International Studies
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Social Sciences,Sociology
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Social Sciences,Sociology
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Social Sciences,Sociology
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Social Sciences,Sociology
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Social Sciences,Geography
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Social Sciences,Geography
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Social Sciences,Geography
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Social Sciences,Geography
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Social Sciences,Criminology
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Social Sciences,Criminology
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Social Sciences,Criminology
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Social Sciences,Criminology
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Social Sciences,Political Science
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Social Sciences,Political Science
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Social Sciences,Political Science
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Social Sciences,Political Science
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Social Sciences,International Relations
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Social Sciences,International Relations
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Social Sciences,International Relations
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Social Sciences,International Relations
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Social Sciences,Mass Communication
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Social Sciences,Mass Communication
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Social Sciences,Mass Communication
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Social Sciences,Mass Communication
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Social Sciences,Development Communication
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Social Sciences,Development Communication
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Non-Disabled,Non-STEMM,Social Sciences,Development Communication
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Female,Disabled,Non-STEMM,Social Sciences,Development Communication
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Non-Disabled,Non-STEMM,Social Sciences,Broadcasting
2021/2022,North East,Borno,Biu,College of Education,"College of Education, Biu",Male,Disabled,Non-STEMM,Social Sciences,Broadcasting
