session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years,gap_band
2022/2023,Male,ALL,NECO,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2022/2023,Male,ALL,NABTEB,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,14,10,4,4,0,0,4,6,0,2.1,1 year
2022/2023,Male,ALL,NABTEB,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,6,4,2,2,0,0,2,2,0,2.1,2 years
2022/2023,Male,ALL,NABTEB,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2022/2023,Male,ALL,NABTEB,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2022/2023,Male,ALL,NABTEB,Polytechnic,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,6,4,2,2,0,0,2,2,0,2.1,1 year
2022/2023,Male,ALL,NABTEB,Polytechnic,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2022/2023,Male,ALL,NABTEB,Polytechnic,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2022/2023,Male,ALL,NABTEB,Polytechnic,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,ALL,NABTEB,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,5,4,2,1,0,0,1,2,1,2.1,1 year
2022/2023,Male,ALL,NABTEB,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2022/2023,Male,ALL,NABTEB,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2022/2023,Male,ALL,NABTEB,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,Disabled,WAEC,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,6,4,2,2,0,0,2,2,0,2.1,1 year
2022/2023,Male,Disabled,WAEC,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2022/2023,Male,Disabled,WAEC,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2022/2023,Male,Disabled,WAEC,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,Disabled,WAEC,Polytechnic,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,3,2,1,1,0,0,1,1,0,2.1,1 year
2022/2023,Male,Disabled,WAEC,Polytechnic,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2022/2023,Male,Disabled,WAEC,Polytechnic,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,1,0,0,0,0,0,1,0,0,2.1,3-5 years
2022/2023,Male,Disabled,WAEC,Polytechnic,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,Disabled,WAEC,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,2,2,1,1,0,0,0,1,0,2.1,1 year
2022/2023,Male,Disabled,WAEC,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2022/2023,Male,Disabled,WAEC,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2022/2023,Male,Disabled,WAEC,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,Disabled,NECO,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,3,2,1,1,0,0,1,1,0,2.1,1 year
2022/2023,Male,Disabled,NECO,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2022/2023,Male,Disabled,NECO,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,1,0,0,0,0,0,1,0,0,2.1,3-5 years
2022/2023,Male,Disabled,NECO,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,Disabled,NECO,Polytechnic,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2022/2023,Male,Disabled,NECO,Polytechnic,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2022/2023,Male,Disabled,NECO,Polytechnic,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2022/2023,Male,Disabled,NECO,Polytechnic,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,Disabled,NECO,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2022/2023,Male,Disabled,NECO,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2022/2023,Male,Disabled,NECO,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2022/2023,Male,Disabled,NECO,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,Disabled,NABTEB,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2022/2023,Male,Disabled,NABTEB,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2022/2023,Male,Disabled,NABTEB,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2022/2023,Male,Disabled,NABTEB,University,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,Disabled,NABTEB,Polytechnic,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,1 year
2022/2023,Male,Disabled,NABTEB,Polytechnic,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2022/2023,Male,Disabled,NABTEB,Polytechnic,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2022/2023,Male,Disabled,NABTEB,Polytechnic,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,Disabled,NABTEB,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,1 year
2022/2023,Male,Disabled,NABTEB,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2022/2023,Male,Disabled,NABTEB,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2022/2023,Male,Disabled,NABTEB,College of Education,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,ALL,WAEC,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,128,93,39,36,3,0,35,54,3,2.1,1 year
2022/2023,Male,ALL,WAEC,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,55,40,17,15,1,0,15,23,2,2.1,2 years
2022/2023,Male,ALL,WAEC,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,29,21,9,8,1,0,8,12,1,2.1,3-5 years
2022/2023,Male,ALL,WAEC,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,9,6,3,2,0,0,3,3,1,2.1,5+ years
2022/2023,Male,ALL,WAEC,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,58,42,18,16,1,0,16,24,2,2.1,1 year
2022/2023,Male,ALL,WAEC,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,25,18,8,7,1,0,7,10,1,2.1,2 years
2022/2023,Male,ALL,WAEC,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,13,9,4,4,0,0,4,5,0,2.1,3-5 years
2022/2023,Male,ALL,WAEC,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2022/2023,Male,ALL,WAEC,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,47,34,14,13,1,0,13,20,1,2.1,1 year
2022/2023,Male,ALL,WAEC,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,20,15,6,6,1,0,5,9,0,2.1,2 years
2022/2023,Male,ALL,WAEC,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,10,8,3,3,0,0,2,5,0,2.1,3-5 years
2022/2023,Male,ALL,WAEC,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2022/2023,Male,ALL,NECO,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,60,43,18,17,1,0,17,25,1,2.1,1 year
2022/2023,Male,ALL,NECO,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,26,19,8,7,1,0,7,11,1,2.1,2 years
2022/2023,Male,ALL,NECO,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,13,10,4,4,0,0,3,6,0,2.1,3-5 years
2022/2023,Male,ALL,NECO,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2022/2023,Male,ALL,NECO,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,27,20,8,8,1,0,7,12,0,2.1,1 year
2022/2023,Male,ALL,NECO,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,12,9,4,3,0,0,3,5,1,2.1,2 years
2022/2023,Male,ALL,NECO,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,6,4,2,2,0,0,2,2,0,2.1,3-5 years
2022/2023,Male,ALL,NECO,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,2,1,1,1,0,0,1,0,0,2.1,5+ years
2022/2023,Male,ALL,NECO,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,22,16,7,6,1,0,6,9,1,2.1,1 year
2022/2023,Male,ALL,NECO,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,9,7,3,3,0,0,2,4,0,2.1,2 years
2022/2023,Male,ALL,NECO,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,5,4,1,1,0,0,1,3,0,2.1,3-5 years
2022/2023,Male,ALL,NECO,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,2,1,0,0,0,0,1,1,0,2.1,5+ years
2022/2023,Male,ALL,NABTEB,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,19,13,6,5,0,0,6,7,1,2.1,1 year
2022/2023,Male,ALL,NABTEB,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,8,6,2,2,0,0,2,4,0,2.1,2 years
2022/2023,Male,ALL,NABTEB,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,4,3,1,1,0,0,1,2,0,2.1,3-5 years
2022/2023,Male,ALL,NABTEB,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2022/2023,Male,ALL,NABTEB,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,8,6,3,2,0,0,2,3,1,2.1,1 year
2022/2023,Male,ALL,NABTEB,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2022/2023,Male,ALL,NABTEB,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,2,1,1,1,0,0,1,0,0,2.1,3-5 years
2022/2023,Male,ALL,NABTEB,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2022/2023,Male,ALL,NABTEB,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,7,5,2,2,0,0,2,3,0,2.1,1 year
2022/2023,Male,ALL,NABTEB,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2022/2023,Male,ALL,NABTEB,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,2,1,0,0,0,0,1,1,0,2.1,3-5 years
2022/2023,Male,ALL,NABTEB,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,Disabled,WAEC,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,8,6,3,2,0,0,2,3,1,2.1,1 year
2022/2023,Male,Disabled,WAEC,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2022/2023,Male,Disabled,WAEC,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,2,1,1,1,0,0,1,0,0,2.1,3-5 years
2022/2023,Male,Disabled,WAEC,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2022/2023,Male,Disabled,WAEC,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,4,3,1,1,0,0,1,2,0,2.1,1 year
2022/2023,Male,Disabled,WAEC,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,2,1,0,0,0,0,1,1,0,2.1,2 years
2022/2023,Male,Disabled,WAEC,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2022/2023,Male,Disabled,WAEC,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,Disabled,WAEC,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,3,2,1,1,0,0,1,1,0,2.1,1 year
2022/2023,Male,Disabled,WAEC,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2022/2023,Male,Disabled,WAEC,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,1,0,0,0,0,0,1,0,0,2.1,3-5 years
2022/2023,Male,Disabled,WAEC,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,Disabled,NECO,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,4,3,1,1,0,0,1,2,0,2.1,1 year
2022/2023,Male,Disabled,NECO,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,2,1,1,0,0,0,1,0,1,2.1,2 years
2022/2023,Male,Disabled,NECO,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2022/2023,Male,Disabled,NECO,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,Disabled,NECO,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,2,1,1,0,0,0,1,0,1,2.1,1 year
2022/2023,Male,Disabled,NECO,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2022/2023,Male,Disabled,NECO,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2022/2023,Male,Disabled,NECO,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,Disabled,NECO,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2022/2023,Male,Disabled,NECO,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2022/2023,Male,Disabled,NECO,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2022/2023,Male,Disabled,NECO,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,Disabled,NABTEB,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2022/2023,Male,Disabled,NABTEB,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2022/2023,Male,Disabled,NABTEB,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2022/2023,Male,Disabled,NABTEB,University,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,Disabled,NABTEB,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,1,0,0,0,0,0,1,0,0,2.1,1 year
2022/2023,Male,Disabled,NABTEB,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2022/2023,Male,Disabled,NABTEB,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2022/2023,Male,Disabled,NABTEB,Polytechnic,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,Disabled,NABTEB,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,0,0,0,0,0,0,0,0,0,2.1,1 year
2022/2023,Male,Disabled,NABTEB,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2022/2023,Male,Disabled,NABTEB,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2022/2023,Male,Disabled,NABTEB,College of Education,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Male,ALL,WAEC,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,123,89,37,34,3,0,34,52,3,2.1,1 year
2022/2023,Male,ALL,WAEC,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,53,38,16,15,1,0,15,22,1,2.1,2 years
2022/2023,Male,ALL,WAEC,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,27,20,8,8,1,0,7,12,0,2.1,3-5 years
2022/2023,Male,ALL,WAEC,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,8,6,3,2,0,0,2,3,1,2.1,5+ years
2022/2023,Male,ALL,WAEC,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,56,40,17,16,1,0,16,23,1,2.1,1 year
2022/2023,Male,ALL,WAEC,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,24,17,7,7,1,0,7,10,0,2.1,2 years
2022/2023,Male,ALL,WAEC,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,12,9,4,3,0,0,3,5,1,2.1,3-5 years
2022/2023,Male,ALL,WAEC,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2022/2023,Male,ALL,WAEC,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,45,32,14,12,1,0,13,18,2,2.1,1 year
2022/2023,Male,ALL,WAEC,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,19,14,6,5,0,0,5,8,1,2.1,2 years
2022/2023,Male,ALL,WAEC,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,10,7,3,3,0,0,3,4,0,2.1,3-5 years
2022/2023,Male,ALL,WAEC,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2022/2023,Male,ALL,NECO,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,57,42,17,16,1,0,15,25,1,2.1,1 year
2022/2023,Male,ALL,NECO,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,25,18,7,7,1,0,7,11,0,2.1,2 years
2022/2023,Male,ALL,NECO,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,13,9,4,4,0,0,4,5,0,2.1,3-5 years
2022/2023,Male,ALL,NECO,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2022/2023,Male,ALL,NECO,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,26,19,8,7,1,0,7,11,1,2.1,1 year
2022/2023,Male,ALL,NECO,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,11,8,3,3,0,0,3,5,0,2.1,2 years
2022/2023,Male,ALL,NECO,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,6,4,2,2,0,0,2,2,0,2.1,3-5 years
2022/2023,Male,ALL,NECO,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,2,1,1,1,0,0,1,0,0,2.1,5+ years
2022/2023,Male,ALL,NECO,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,21,15,6,6,1,0,6,9,0,2.1,1 year
2022/2023,Male,ALL,NECO,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,9,7,3,3,0,0,2,4,0,2.1,2 years
2022/2023,Male,ALL,NECO,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,5,3,1,1,0,0,2,2,0,2.1,3-5 years
