session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,BISHOP MICHAEL ENEJE COMPREHENSIVE SECONDARY SCHOOL,Female,all,Private,JSS,JSS1,JSS1,1,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,BISHOP MICHAEL ENEJE COMPREHENSIVE SECONDARY SCHOOL,Female,disabled,Private,JSS,JSS1,JSS1,3,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,BISHOP MICHAEL ENEJE COMPREHENSIVE SECONDARY SCHOOL,Male,all,Public,JSS,JSS1,JSS1,1,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,BISHOP MICHAEL ENEJE COMPREHENSIVE SECONDARY SCHOOL,Male,disabled,Public,JSS,JSS1,JSS1,3,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,BLOSSOMS INTERNATIONAL SCHOOL NDIAGU AKPUGO,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,20,0.0,2.0,1.0,78.8,0.0,0.0,30.5,61.0,0.84,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,BRILLIANT KIDS INTERNATIONAL NURSERY/PRIMARY SCHOOL ONUORIE OBUNO AKPUGO,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,2,1.0,0.0,0.0,78.8,0.0,5.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,BRILLIANT KIDS INTERNATIONAL NURSERY/PRIMARY SCHOOL ONUORIE OBUNO AKPUGO,Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,4,1.0,0.0,0.0,78.8,0.0,5.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,"CENTRAL SCHOOL I, AKPUGO",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,57,1.0,4.0,2.0,78.8,0.0,172.0,43.0,86.0,1.97,0.28,0.19,0.68,0.49,0.48
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,CLARET COLLEGE ACADEMY AMURI,Female,all,Private,JSS,JSS1,JSS1,16,0.0,1.0,0.0,80.8,0.0,0.0,18.0,0.0,0.54,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,CLARET COLLEGE ACADEMY AMURI,Male,all,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,CLARET COLLEGE ACADEMY AMURI,Male,all,Public,JSS,JSS1,JSS1,46,0.0,1.0,1.0,80.8,0.0,0.0,51.0,51.0,0.24,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,CLARET COLLEGE ACADEMY AMURI,Male,disabled,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,"COMMUNITY SCHOOL, UGWUAFOR AKPUGO",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,1,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,"COMMUNITY SCHOOL, UGWUAFOR AKPUGO",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,DE-STAR NURSERY AND PRIMARY SCHOOL OBINAGU-UNO AKPUGO,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,20,0.0,2.0,1.0,78.8,0.0,0.0,31.0,62.0,0.83,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,DIVINE SUCCESS CREATIVE SCHOOLS AMEDE-UWANI AKPUGO,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,2,1.0,0.0,0.0,78.8,0.0,5.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,DIVINE SUCCESS CREATIVE SCHOOLS AMEDE-UWANI AKPUGO,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,4,1.0,0.0,0.0,78.8,0.0,5.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,EBENEZER NURSERY/PRIMARY SCHOOL O`EJI NDIUNO AKPUGO,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,57,1.0,4.0,2.0,78.8,0.0,175.0,43.75,87.5,1.95,0.28,0.19,0.68,0.49,0.48
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,"GLORIOUS KIDS INTERNATIONAL SECONDARY SCHOOL, AKPUGO",Female,all,Public,JSS,JSS1,JSS1,1,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,"GLORIOUS KIDS INTERNATIONAL SECONDARY SCHOOL, AKPUGO",Female,disabled,Public,JSS,JSS1,JSS1,3,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,"GLORIOUS KIDS INTERNATIONAL SECONDARY SCHOOL, AKPUGO",Male,all,Private,SSS,SSS1,SSS1,18,0.0,0.0,0.0,82.8,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,HOLY ANGELS CATHOLIC COLLEGE OBUNO NDIAGU AKPUGO,Female,all,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,HOLY ANGELS CATHOLIC COLLEGE OBUNO NDIAGU AKPUGO,Female,all,Public,JSS,JSS1,JSS1,53,0.0,1.0,1.0,80.8,0.0,0.0,59.0,59.0,0.22,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,HOLY ANGELS CATHOLIC COLLEGE OBUNO NDIAGU AKPUGO,Female,disabled,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,HOLY ANGELS CATHOLIC COLLEGE OBUNO NDIAGU AKPUGO,Male,all,Public,SSS,SSS1,SSS1,1,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,HOLY ANGELS CATHOLIC COLLEGE OBUNO NDIAGU AKPUGO,Male,disabled,Public,SSS,SSS1,SSS1,5,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,SACRED HEART SECONDARY SCHOOL EZIOKWE OBINAGU,Female,all,Private,SSS,SSS1,SSS1,22,0.0,0.0,0.0,82.8,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,SACRED HEART SECONDARY SCHOOL EZIOKWE OBINAGU,Male,all,Public,SSS,SSS1,SSS1,42,0.0,1.0,1.0,82.8,1.0,0.0,40.0,40.0,0.29,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,ST AUGUSTINE COMPREHENSIVE SECONDARY SCHOOL AKPUGO,Female,all,Public,SSS,SSS1,SSS1,1,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,ST AUGUSTINE COMPREHENSIVE SECONDARY SCHOOL AKPUGO,Female,disabled,Public,SSS,SSS1,SSS1,6,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,ST AUGUSTINE COMPREHENSIVE SECONDARY SCHOOL AKPUGO,Male,all,Private,JSS,JSS1,JSS1,1,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Ii,ST AUGUSTINE COMPREHENSIVE SECONDARY SCHOOL AKPUGO,Male,disabled,Private,JSS,JSS1,JSS1,3,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Female,all,Private,JSS,JSS1,JSS1,0,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,1,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Female,all,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Female,all,Public,JSS,JSS1,JSS1,66,0.0,2.0,1.0,80.8,0.0,0.0,36.5,73.0,0.75,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,69,1.0,5.0,2.0,78.8,0.0,212.0,42.4,106.0,2.85,0.28,0.18,0.71,0.51,0.5
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Female,all,Public,SSS,SSS1,SSS1,54,0.0,1.0,1.0,82.8,1.0,0.0,40.0,40.0,0.29,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Female,disabled,Private,JSS,JSS1,JSS1,0,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Female,disabled,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Male,all,Private,JSS,JSS1,JSS1,0,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,1,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Male,all,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Male,all,Public,JSS,JSS1,JSS1,57,0.0,1.0,1.0,80.8,0.0,0.0,63.0,63.0,0.21,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,70,1.0,5.0,2.0,78.8,0.0,212.0,42.4,106.0,2.85,0.28,0.18,0.71,0.51,0.5
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Male,all,Public,SSS,SSS1,SSS1,43,0.0,1.0,1.0,82.8,1.0,0.0,41.0,41.0,0.28,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Male,disabled,Private,JSS,JSS1,JSS1,0,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,DOWIZ ACADEMY,Male,disabled,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,EVANGEL PRAISE ACADEMY,Female,all,Private,JSS,JSS1,JSS1,15,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,EVANGEL PRAISE ACADEMY,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,19,0.0,1.0,1.0,78.8,0.0,0.0,57.0,57.0,0.23,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,EVANGEL PRAISE ACADEMY,Female,all,Private,SSS,SSS1,SSS1,26,0.0,0.0,0.0,82.8,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,EVANGEL PRAISE ACADEMY,Male,all,Private,JSS,JSS1,JSS1,15,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,EVANGEL PRAISE ACADEMY,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,19,0.0,2.0,1.0,78.8,0.0,0.0,29.0,58.0,0.87,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,EVANGEL PRAISE ACADEMY,Male,all,Private,SSS,SSS1,SSS1,23,0.0,1.0,0.0,82.8,1.0,0.0,22.0,0.0,0.46,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,"SPIRITAN INTERNATIONAL SCHOOL,ATTAKWU",Female,all,Public,JSS,JSS1,JSS1,2,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,"SPIRITAN INTERNATIONAL SCHOOL,ATTAKWU",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,2,1.0,0.0,0.0,78.8,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,"SPIRITAN INTERNATIONAL SCHOOL,ATTAKWU",Female,all,Public,SSS,SSS1,SSS1,1,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,"SPIRITAN INTERNATIONAL SCHOOL,ATTAKWU",Female,disabled,Public,JSS,JSS1,JSS1,5,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,"SPIRITAN INTERNATIONAL SCHOOL,ATTAKWU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,5,1.0,0.0,0.0,78.8,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,"SPIRITAN INTERNATIONAL SCHOOL,ATTAKWU",Female,disabled,Public,SSS,SSS1,SSS1,6,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,"SPIRITAN INTERNATIONAL SCHOOL,ATTAKWU",Male,all,Public,JSS,JSS1,JSS1,1,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,"SPIRITAN INTERNATIONAL SCHOOL,ATTAKWU",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,2,1.0,0.0,0.0,78.8,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,"SPIRITAN INTERNATIONAL SCHOOL,ATTAKWU",Male,all,Public,SSS,SSS1,SSS1,1,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,"SPIRITAN INTERNATIONAL SCHOOL,ATTAKWU",Male,disabled,Public,JSS,JSS1,JSS1,3,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,"SPIRITAN INTERNATIONAL SCHOOL,ATTAKWU",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,5,1.0,0.0,0.0,78.8,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Iii,"SPIRITAN INTERNATIONAL SCHOOL,ATTAKWU",Male,disabled,Public,SSS,SSS1,SSS1,5,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Female,all,Private,JSS,JSS1,JSS1,0,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,1,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Female,all,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Female,all,Public,JSS,JSS1,JSS1,2,1.0,0.0,0.0,80.8,0.0,2.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,2,1.0,0.0,0.0,78.8,0.0,7.0,0.0,0.0,0,0.4,0.78,0.87,0.62,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Female,all,Public,SSS,SSS1,SSS1,1,1.0,0.0,0.0,82.8,0.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Female,disabled,Private,JSS,JSS1,JSS1,0,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Female,disabled,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Female,disabled,Public,JSS,JSS1,JSS1,5,1.0,0.0,0.0,80.8,0.0,2.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,6,1.0,0.0,0.0,78.8,0.0,7.0,0.0,0.0,0,0.4,0.78,0.87,0.62,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Female,disabled,Public,SSS,SSS1,SSS1,6,1.0,0.0,0.0,82.8,0.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Male,all,Private,JSS,JSS1,JSS1,0,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,1,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Male,all,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Male,all,Public,JSS,JSS1,JSS1,2,1.0,0.0,0.0,80.8,0.0,2.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,2,1.0,0.0,0.0,78.8,0.0,7.0,0.0,0.0,0,0.4,0.78,0.87,0.62,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Male,all,Public,SSS,SSS1,SSS1,1,1.0,0.0,0.0,82.8,0.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Male,disabled,Private,JSS,JSS1,JSS1,0,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Male,disabled,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Male,disabled,Public,JSS,JSS1,JSS1,5,1.0,0.0,0.0,80.8,0.0,2.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,6,1.0,0.0,0.0,78.8,0.0,7.0,0.0,0.0,0,0.4,0.78,0.87,0.62,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,EARLY CHILD CARE NURSERY,Male,disabled,Public,SSS,SSS1,SSS1,5,1.0,0.0,0.0,82.8,0.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,GODS GRACE ACADEMY INTERNATIONAL,Female,all,Private,JSS,JSS1,JSS1,20,0.0,1.0,0.0,80.8,0.0,0.0,22.0,0.0,0.46,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,GODS GRACE ACADEMY INTERNATIONAL,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,21,0.0,2.0,1.0,78.8,0.0,0.0,32.5,65.0,0.81,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,GODS GRACE ACADEMY INTERNATIONAL,Female,all,Private,SSS,SSS1,SSS1,28,0.0,1.0,0.0,82.8,1.0,0.0,21.0,0.0,0.47,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,GODS GRACE ACADEMY INTERNATIONAL,Female,all,Public,JSS,JSS1,JSS1,60,1.0,2.0,1.0,80.8,0.0,67.0,33.5,67.0,0.79,0.38,0.21,0.66,0.48,0.46
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,GODS GRACE ACADEMY INTERNATIONAL,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,69,1.0,5.0,2.0,78.8,0.0,212.0,42.4,106.0,2.85,0.28,0.18,0.71,0.51,0.5
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,GODS GRACE ACADEMY INTERNATIONAL,Female,all,Public,SSS,SSS1,SSS1,53,1.0,1.0,1.0,82.8,1.0,39.0,39.0,39.0,0.29,0.46,0.26,0.63,0.46,0.44
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,GODS GRACE ACADEMY INTERNATIONAL,Male,all,Private,JSS,JSS1,JSS1,19,0.0,1.0,0.0,80.8,0.0,0.0,21.0,0.0,0.47,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,GODS GRACE ACADEMY INTERNATIONAL,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,23,0.0,2.0,1.0,78.8,0.0,0.0,34.5,69.0,0.78,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,GODS GRACE ACADEMY INTERNATIONAL,Male,all,Private,SSS,SSS1,SSS1,23,0.0,1.0,0.0,82.8,1.0,0.0,22.0,0.0,0.46,0,0,0,0,0
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,GODS GRACE ACADEMY INTERNATIONAL,Male,all,Public,JSS,JSS1,JSS1,56,1.0,1.0,1.0,80.8,0.0,62.0,62.0,62.0,0.21,0.39,0.22,0.6,0.44,0.42
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,GODS GRACE ACADEMY INTERNATIONAL,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,67,1.0,5.0,2.0,78.8,0.0,204.0,40.8,102.0,2.89,0.28,0.19,0.71,0.51,0.5
2023/2024,South East,Enugu,Nkanu West,Akpugo Iv,GODS GRACE ACADEMY INTERNATIONAL,Male,all,Public,SSS,SSS1,SSS1,44,1.0,1.0,1.0,82.8,1.0,42.0,42.0,42.0,0.28,0.46,0.26,0.62,0.45,0.43
2023/2024,South East,Enugu,Nkanu West,Amodu,ASSEMBLIES OF GOD EVANGEL NURSERY AND PRIMARY SCHOOL AMODU AWKUNANAW,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,0,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
