session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2022/2023,North West,Jigawa,Jahun,Harbo Tsohuwa,Junior Arabic Secondary School Harbo Tsohuwa,Male,Disabled,Public,JSS,JSS1,JSS1,7,0,0,0,57.0,0.0,1.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Harbo Tsohuwa,Junior Arabic Secondary School Harbo Tsohuwa,Male,Disabled,Public,SSS,SSS1,SSS1,7,0,0,0,59.0,1.0,1.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Harbo Tsohuwa,"Junior Secondary School, Chambayi",Female,ALL,Private,JSS,JSS1,JSS1,16,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Harbo Tsohuwa,"Junior Secondary School, Chambayi",Female,ALL,Private,SSS,SSS1,SSS1,20,0,0,0,59.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Harbo Tsohuwa,"Junior Secondary School, Chambayi",Female,ALL,Public,JSS,JSS1,JSS1,90,0,1,1,57.0,0.0,64.0,32.0,64.0,1,1,0,1,18,1
2022/2023,North West,Jigawa,Jahun,Harbo Tsohuwa,"Junior Secondary School, Chambayi",Female,ALL,Public,SSS,SSS1,SSS1,53,0,1,1,59.0,1.0,33.0,33.0,33.0,0,1,0,1,18,1
2022/2023,North West,Jigawa,Jahun,Harbo Tsohuwa,"Junior Secondary School, Chambayi",Male,ALL,Private,JSS,JSS1,JSS1,17,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Harbo Tsohuwa,"Junior Secondary School, Chambayi",Male,ALL,Private,SSS,SSS1,SSS1,21,0,0,0,59.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Harbo Tsohuwa,"Junior Secondary School, Chambayi",Male,ALL,Public,JSS,JSS1,JSS1,107,0,1,1,57.0,0.0,56.0,28.0,56.0,1,1,0,1,18,1
2022/2023,North West,Jigawa,Jahun,Harbo Tsohuwa,"Junior Secondary School, Chambayi",Male,ALL,Public,SSS,SSS1,SSS1,58,0,1,1,59.0,1.0,37.0,37.0,37.0,0,1,0,1,18,1
2022/2023,North West,Jigawa,Jahun,Harbo Tsohuwa,"Kafinbaka Primary School, Kafin Baka",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,40,0,1,1,55.0,0.0,0.0,34.0,34.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Harbo Tsohuwa,"Kulluru Primary School, Kulluru",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,6,0,0,0,55.0,0.0,5.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Harbo Tsohuwa,"Kulluru Primary School, Kulluru",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,16,0,0,0,55.0,0.0,5.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Harbo Tsohuwa,"Rinde Primary School, Rinde",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,209,0,4,4,55.0,0.0,176.0,29.3333,58.6667,5,1,0,1,21,1
2022/2023,North West,Jigawa,Jahun,Idanduna,"Atawame Primary School, Atwame",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,4,0,0,0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Atawame Primary School, Atwame",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9,0,0,0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Chambe Primary School, Chambe",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,96,0,2,1,55.0,0.0,0.0,26.3333,79.0,2,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Fagwalayi Primary School, Fagwalayi",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,11,0,0,0,55.0,0.0,9.0,0.0,0.0,0,1,1,1,23,2
2022/2023,North West,Jigawa,Jahun,Idanduna,"Fagwalayi Primary School, Fagwalayi",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,29,0,0,0,55.0,0.0,9.0,0.0,0.0,0,1,1,1,23,2
2022/2023,North West,Jigawa,Jahun,Idanduna,"Gidan Datti Primary School, Gidan Datti",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,307,0,6,5,55.0,0.0,252.0,28.0,63.0,8,1,0,1,21,1
2022/2023,North West,Jigawa,Jahun,Idanduna,"Idanduna Primary School, Idanduna",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,4,0,0,0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Idanduna Primary School, Idanduna",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9,0,0,0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Darai",Female,ALL,Private,JSS,JSS1,JSS1,2,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Darai",Female,ALL,Private,SSS,SSS1,SSS1,2,0,0,0,59.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Darai",Female,ALL,Public,JSS,JSS1,JSS1,3,0,0,0,57.0,0.0,2.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Darai",Female,ALL,Public,SSS,SSS1,SSS1,2,0,0,0,59.0,1.0,1.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Darai",Female,Disabled,Private,JSS,JSS1,JSS1,5,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Darai",Female,Disabled,Private,SSS,SSS1,SSS1,7,0,0,0,59.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Darai",Female,Disabled,Public,JSS,JSS1,JSS1,9,0,0,0,57.0,0.0,2.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Darai",Female,Disabled,Public,SSS,SSS1,SSS1,7,0,0,0,59.0,1.0,1.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Darai",Male,ALL,Private,JSS,JSS1,JSS1,2,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Darai",Male,ALL,Private,SSS,SSS1,SSS1,2,0,0,0,59.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Darai",Male,ALL,Public,JSS,JSS1,JSS1,4,0,0,0,57.0,0.0,2.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Darai",Male,ALL,Public,SSS,SSS1,SSS1,2,0,0,0,59.0,1.0,1.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Darai",Male,Disabled,Private,JSS,JSS1,JSS1,7,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Darai",Male,Disabled,Private,SSS,SSS1,SSS1,7,0,0,0,59.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Darai",Male,Disabled,Public,JSS,JSS1,JSS1,13,0,0,0,57.0,0.0,2.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Darai",Male,Disabled,Public,SSS,SSS1,SSS1,7,0,0,0,59.0,1.0,1.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Idanduna",Female,ALL,Private,JSS,JSS1,JSS1,39,0,1,0,57.0,0.0,0.0,28.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Idanduna",Female,ALL,Private,SSS,SSS1,SSS1,40,0,1,0,59.0,1.0,0.0,25.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Idanduna",Female,ALL,Public,JSS,JSS1,JSS1,128,0,2,1,57.0,0.0,90.0,30.0,90.0,2,1,0,1,19,1
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Idanduna",Female,ALL,Public,SSS,SSS1,SSS1,83,0,1,1,59.0,1.0,51.0,25.5,51.0,1,1,0,1,19,1
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Idanduna",Male,ALL,Private,JSS,JSS1,JSS1,50,0,1,0,57.0,0.0,0.0,26.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Idanduna",Male,ALL,Private,SSS,SSS1,SSS1,42,0,1,1,59.0,1.0,0.0,27.0,27.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Idanduna",Male,ALL,Public,JSS,JSS1,JSS1,161,0,2,1,57.0,0.0,84.0,28.0,84.0,2,1,0,1,19,1
2022/2023,North West,Jigawa,Jahun,Idanduna,"Junior Secondary School, Idanduna",Male,ALL,Public,SSS,SSS1,SSS1,83,0,1,1,59.0,1.0,53.0,26.5,53.0,1,1,0,1,19,1
2022/2023,North West,Jigawa,Jahun,Idanduna,"Kargo Primary School, Kargo",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,85,0,2,1,55.0,0.0,0.0,24.0,72.0,2,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Idanduna,"Kwanjamawa Primary School, Kwanjamawa Villave",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,10,0,0,0,55.0,0.0,9.0,0.0,0.0,0,1,1,1,23,2
2022/2023,North West,Jigawa,Jahun,Idanduna,"Kwanjamawa Primary School, Kwanjamawa Villave",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,29,0,0,0,55.0,0.0,9.0,0.0,0.0,0,1,1,1,23,2
2022/2023,North West,Jigawa,Jahun,Idanduna,Sadikawa Primary School,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,308,0,6,5,55.0,0.0,259.0,28.7778,64.75,8,1,0,1,21,1
2022/2023,North West,Jigawa,Jahun,Jabarna,"Abirakyau Nomadic Primary School, Abirakyau",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,5,0,0,0,55.0,0.0,4.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Jabarna,"Abirakyau Nomadic Primary School, Abirakyau",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,13,0,0,0,55.0,0.0,4.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Jabarna,"Abirakyau Nomadic Primary School, Abirakyau",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,1,0,0,0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Abirakyau Nomadic Primary School, Abirakyau",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3,0,0,0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Atuman Primary School, Atuman",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,169,0,3,3,55.0,0.0,139.0,27.8,69.5,4,1,0,1,20,1
2022/2023,North West,Jigawa,Jahun,Jabarna,"Atuman Primary School, Atuman",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,48,0,1,1,55.0,0.0,0.0,40.0,40.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,Chambayi Nomadic Primary School,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,5,0,0,0,55.0,0.0,4.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Jabarna,Chambayi Nomadic Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,13,0,0,0,55.0,0.0,4.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Jabarna,"Damutawa Primary School, Damutawa",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,140,0,3,3,55.0,0.0,118.0,29.5,59.0,3,1,0,1,19,1
2022/2023,North West,Jigawa,Jahun,Jabarna,"Junior Secondary School, Fagwalayi",Female,ALL,Private,JSS,JSS1,JSS1,22,0,0,0,114.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Junior Secondary School, Fagwalayi",Female,ALL,Private,SSS,SSS1,SSS1,20,0,0,0,118.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Junior Secondary School, Fagwalayi",Female,ALL,Public,JSS,JSS1,JSS1,64,0,1,1,114.0,0.0,0.0,45.0,45.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Junior Secondary School, Fagwalayi",Female,ALL,Public,SSS,SSS1,SSS1,49,0,1,1,118.0,2.0,0.0,30.0,30.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Junior Secondary School, Fagwalayi",Female,Disabled,Private,JSS,JSS1,JSS1,0,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Junior Secondary School, Fagwalayi",Female,Disabled,Private,SSS,SSS1,SSS1,0,0,0,0,59.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Junior Secondary School, Fagwalayi",Female,Disabled,Public,JSS,JSS1,JSS1,5,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Junior Secondary School, Fagwalayi",Female,Disabled,Public,SSS,SSS1,SSS1,7,0,0,0,59.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Junior Secondary School, Fagwalayi",Male,ALL,Private,JSS,JSS1,JSS1,27,0,0,0,114.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Junior Secondary School, Fagwalayi",Male,ALL,Private,SSS,SSS1,SSS1,16,0,0,0,118.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Junior Secondary School, Fagwalayi",Male,ALL,Public,JSS,JSS1,JSS1,84,0,1,1,114.0,0.0,0.0,44.0,44.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Junior Secondary School, Fagwalayi",Male,ALL,Public,SSS,SSS1,SSS1,45,0,1,1,118.0,1.0,0.0,29.0,29.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Junior Secondary School, Fagwalayi",Male,Disabled,Private,JSS,JSS1,JSS1,0,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Junior Secondary School, Fagwalayi",Male,Disabled,Private,SSS,SSS1,SSS1,0,0,0,0,59.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Junior Secondary School, Fagwalayi",Male,Disabled,Public,JSS,JSS1,JSS1,7,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Junior Secondary School, Fagwalayi",Male,Disabled,Public,SSS,SSS1,SSS1,7,0,0,0,59.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Shabbaburrasulillah Islamiya Primary School, Darai",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,1,0,0,0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Shabbaburrasulillah Islamiya Primary School, Darai",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3,0,0,0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jabarna,"Wurmawa Primary School, Wurmawa Village",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,48,0,1,1,55.0,0.0,0.0,39.0,39.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Abubakar Sadiq Nursery And Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,200,0,4,4,55.0,0.0,164.0,27.3333,54.6667,5,1,0,1,21,1
2022/2023,North West,Jigawa,Jahun,Jahun,Albarka Comprehensive College,Female,ALL,Private,JSS,JSS1,JSS1,2,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Albarka Comprehensive College,Female,ALL,Private,SSS,SSS1,SSS1,0,0,0,0,59.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Albarka Comprehensive College,Female,Disabled,Private,JSS,JSS1,JSS1,5,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Albarka Comprehensive College,Female,Disabled,Private,SSS,SSS1,SSS1,0,0,0,0,59.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Brighter Stars International Academy,Female,ALL,Private,JSS,JSS1,JSS1,30,0,1,0,57.0,0.0,0.0,21.0,0.0,1,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Brighter Stars International Academy,Female,ALL,Private,SSS,SSS1,SSS1,23,0,0,0,59.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,"Junior Arabic Secondary School, Jahun",Female,ALL,Public,JSS,JSS1,JSS1,2,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,"Junior Arabic Secondary School, Jahun",Female,ALL,Public,SSS,SSS1,SSS1,2,0,0,0,59.0,1.0,1.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Jahun,"Junior Arabic Secondary School, Jahun",Female,Disabled,Public,JSS,JSS1,JSS1,5,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,"Junior Arabic Secondary School, Jahun",Female,Disabled,Public,SSS,SSS1,SSS1,7,0,0,0,59.0,1.0,1.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Jahun,Junior Secondary School Akram,Female,ALL,Public,JSS,JSS1,JSS1,81,0,1,1,57.0,0.0,0.0,28.5,57.0,1,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Junior Secondary School Akram,Female,ALL,Public,SSS,SSS1,SSS1,60,0,1,1,59.0,1.0,37.0,37.0,37.0,0,1,0,1,18,1
2022/2023,North West,Jigawa,Jahun,Jahun,"Junior Secondary School, Jahun",Male,ALL,Private,JSS,JSS1,JSS1,2,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,"Junior Secondary School, Jahun",Male,ALL,Private,SSS,SSS1,SSS1,0,0,0,0,59.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,"Junior Secondary School, Jahun",Male,Disabled,Private,JSS,JSS1,JSS1,7,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,"Junior Secondary School, Jahun",Male,Disabled,Private,SSS,SSS1,SSS1,0,0,0,0,59.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Justice Modibo Abubakar Junior Secondary School,Male,ALL,Private,JSS,JSS1,JSS1,38,0,1,0,57.0,0.0,0.0,20.0,0.0,1,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Justice Modibo Abubakar Junior Secondary School,Male,ALL,Private,SSS,SSS1,SSS1,23,0,1,0,59.0,1.0,0.0,15.0,0.0,1,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Nana Aisha Junior Girls Secondary School Jahun,Male,ALL,Public,JSS,JSS1,JSS1,2,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Nana Aisha Junior Girls Secondary School Jahun,Male,ALL,Public,SSS,SSS1,SSS1,2,0,0,0,59.0,1.0,1.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Jahun,Nana Aisha Junior Girls Secondary School Jahun,Male,Disabled,Public,JSS,JSS1,JSS1,7,0,0,0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Nana Aisha Junior Girls Secondary School Jahun,Male,Disabled,Public,SSS,SSS1,SSS1,7,0,0,0,59.0,1.0,1.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Jahun,Sheikh Mahmud Nursery And Primary School,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,3,0,0,0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Sheikh Mahmud Nursery And Primary School,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7,0,0,0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Tsangayar Madabo,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,53,0,1,1,55.0,0.0,0.0,22.5,45.0,1,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Tsangayar Malam Mohammad Zannuna,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,8,0,0,0,55.0,0.0,6.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Jahun,Tsangayar Malam Mohammad Zannuna,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19,0,0,0,55.0,0.0,6.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Jahun,Tsangayar Malam Yau,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,3,0,0,0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Tsangayar Malam Yau,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7,0,0,0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Tsangayar Malam Yau,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,210,0,4,4,55.0,0.0,177.0,29.5,59.0,5,1,0,1,21,1
2022/2023,North West,Jigawa,Jahun,Jahun,Tsangayar Mallam Labiru,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,56,0,1,1,55.0,0.0,0.0,23.0,46.0,1,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Zainab Abubakar Memorial School,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,8,0,0,0,55.0,0.0,6.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Jahun,Zainab Abubakar Memorial School,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20,0,0,0,55.0,0.0,6.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Jahun,Zainab Abubakar Memorial School Jahun,Male,ALL,Public,JSS,JSS1,JSS1,99,0,1,1,57.0,0.0,0.0,26.0,52.0,1,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Jahun,Zainab Abubakar Memorial School Jahun,Male,ALL,Public,SSS,SSS1,SSS1,56,0,1,1,59.0,1.0,36.0,36.0,36.0,0,1,0,1,18,1
2022/2023,North West,Jigawa,Jahun,Kale,"Achau Primary School, Achau",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,8,0,0,0,55.0,0.0,6.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Kale,"Achau Primary School, Achau",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20,0,0,0,55.0,0.0,6.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Kale,"Achau Primary School, Achau",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,1,0,0,0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Kale,"Achau Primary School, Achau",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3,0,0,0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Kale,"Babancha Primary School, Babancha Village",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,237,0,5,4,55.0,0.0,195.0,27.8571,65.0,6,1,0,1,21,1
2022/2023,North West,Jigawa,Jahun,Kale,"Babancha Primary School, Babancha Village",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,49,0,1,1,55.0,0.0,0.0,41.0,41.0,0,0,0,0,0,0
2022/2023,North West,Jigawa,Jahun,Kale,Billawa Primary School,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,8,0,0,0,55.0,0.0,6.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Kale,Billawa Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19,0,0,0,55.0,0.0,6.0,0.0,0.0,0,1,1,1,24,2
2022/2023,North West,Jigawa,Jahun,Kale,"Dina Primary School, Dina",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,233,0,5,4,55.0,0.0,196.0,28.0,65.3333,6,1,0,1,21,1
2022/2023,North West,Jigawa,Jahun,Kale,"Junior Secondary School, Gwampai",Female,ALL,Private,JSS,JSS1,JSS1,33,0,1,0,114.0,0.0,0.0,23.0,0.0,1,0,0,0,0,0
