session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2020/2021,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1246.0,50,all,24.92
2020/2021,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1203.0,48,all,25.0625
2020/2021,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1160.0,47,all,24.6809
2020/2021,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,1117.0,45,all,24.8222
2020/2021,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1203.0,48,all,25.0625
2020/2021,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,902.0,36,all,25.0556
2020/2021,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,107.0,5,all,21.4
2020/2021,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,61.0,3,all,20.3333
2020/2021,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,46.0,2,all,23.0
2020/2021,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,122.0,6,all,20.3333
2020/2021,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1118.0,45,all,24.8444
2020/2021,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1163.0,47,all,24.7447
2020/2021,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1118.0,45,all,24.8444
2020/2021,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1074.0,43,all,24.9767
2020/2021,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1163.0,47,all,24.7447
2020/2021,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,895.0,36,all,24.8611
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Public,JSS,,MEd or Equivalent,Qualified,620.0,22,all,28.1818
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Public,JSS,,PGDE,Qualified,350.0,12,all,29.1667
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Public,SSS,,BEd or Equivalent,Qualified,257.0,9,all,28.5556
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Public,SSS,,MEd or Equivalent,Qualified,108.0,4,all,27.0
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Public,SSS,,NCE,Qualified,108.0,4,all,27.0
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Public,SSS,,PGDE,Qualified,230.0,8,all,28.75
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Male,Public,JSS,,BEd or Equivalent,Qualified,874.0,30,all,29.1333
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Male,Public,SSS,,Grade II or Equivalent,Unqualified,242.0,9,all,26.8889
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Male,Public,SSS,,NCE,Qualified,242.0,9,all,26.8889
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Male,Public,SSS,,PGDE,Qualified,242.0,9,all,26.8889
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Adult & Non-Formal Education,,,Unqualified,78.0,3,all,26.0
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,29.0,1,all,29.0
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,69.0,3,all,23.0
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,10.0,1,all,10.0
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,59.0,3,all,19.6667
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,,,Unqualified,816.0,33,all,24.7273
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,773.0,31,all,24.9355
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,,NCE,Qualified,430.0,17,all,25.2941
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,903.0,36,all,25.0833
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1160.0,47,all,24.6809
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1203.0,48,all,25.0625
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,Primary 3,,Unqualified,1289.0,52,all,24.7885
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1160.0,47,all,24.6809
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,Primary 5,,Unqualified,1160.0,47,all,24.6809
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,816.0,33,all,24.7273
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Adult & Non-Formal Education,,,Unqualified,122.0,5,all,24.4
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,75.0,3,all,25.0
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,30.0,1,all,30.0
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,90.0,3,all,30.0
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1342.0,54,all,24.8519
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,,NCE,Qualified,671.0,27,all,24.8519
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,671.0,27,all,24.8519
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1118.0,45,all,24.8444
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 2,,Unqualified,1208.0,48,all,25.1667
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,984.0,39,all,25.2308
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 4,,Unqualified,1163.0,47,all,24.7447
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1074.0,43,all,24.9767
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Male,Private,Pre-Primary/Primary,Primary 6,,Unqualified,805.0,32,all,25.1562
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,JSS,,,Unqualified,381.0,13,all,29.3077
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,JSS,,Grade II or Equivalent,Unqualified,430.0,15,all,28.6667
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,JSS,,NCE,Qualified,175.0,6,all,29.1667
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,SSS,,NCE,Qualified,257.0,9,all,28.5556
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Female,Public,SSS,,PGDE,Qualified,555.0,20,all,27.75
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Male,Public,JSS,,,Unqualified,382.0,13,all,29.3846
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Male,Public,JSS,,BEd or Equivalent,Qualified,111.0,4,all,27.75
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Male,Public,JSS,,Grade II or Equivalent,Unqualified,254.0,9,all,28.2222
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Male,Public,JSS,,NCE,Qualified,143.0,5,all,28.6
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Male,Public,SSS,,BEd or Equivalent,Qualified,500.0,18,all,27.7778
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Government Secondary School, Ikot Ekpene I",Male,Public,SSS,,MEd or Equivalent,Qualified,242.0,9,all,26.8889
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Female,Public,JSS,,Grade II or Equivalent,Unqualified,794.0,28,all,28.3571
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Female,Public,JSS,,MEd or Equivalent,Qualified,350.0,12,all,29.1667
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Female,Public,SSS,,BEd or Equivalent,Qualified,257.0,9,all,28.5556
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Female,Public,SSS,,MEd or Equivalent,Qualified,257.0,9,all,28.5556
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Female,Public,SSS,,PGDE,Qualified,257.0,9,all,28.5556
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Male,Public,JSS,,,Unqualified,143.0,5,all,28.6
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Male,Public,JSS,,BEd or Equivalent,Qualified,684.0,24,all,28.5
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Male,Public,JSS,,NCE,Qualified,254.0,9,all,28.2222
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Male,Public,SSS,,,Unqualified,121.0,4,all,30.25
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Male,Public,SSS,,BEd or Equivalent,Qualified,106.0,4,all,26.5
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Unity College, Ikot Ekpene",Male,Public,SSS,,NCE,Qualified,516.0,18,all,28.6667
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,,Unqualified,49.0,2,all,24.5
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,49.0,2,all,24.5
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,49.0,2,all,24.5
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,39.0,2,all,19.5
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,88.0,4,all,22.0
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,JSS,,BEd or Equivalent,Qualified,651.0,22,all,29.5909
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,JSS,,Grade II or Equivalent,Unqualified,111.0,4,all,27.75
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,JSS,,NCE,Qualified,350.0,13,all,26.9231
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1504.0,60,all,25.0667
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1375.0,55,all,25.0
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1289.0,52,all,24.7885
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1160.0,47,all,24.6809
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1332.0,53,all,25.1321
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1074.0,43,all,24.9767
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,SSS,,BEd or Equivalent,Qualified,582.0,21,all,27.7143
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Female,Public,SSS,,NCE,Qualified,230.0,8,all,28.75
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Adult & Non-Formal Education,,,Unqualified,61.0,3,all,20.3333
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,61.0,3,all,20.3333
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,61.0,3,all,20.3333
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,122.0,6,all,20.3333
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,61.0,3,all,20.3333
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,JSS,,BEd or Equivalent,Qualified,350.0,12,all,29.1667
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,JSS,,Grade II or Equivalent,Unqualified,366.0,13,all,28.1538
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,JSS,,MEd or Equivalent,Qualified,270.0,9,all,30.0
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1342.0,54,all,24.8519
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1342.0,54,all,24.8519
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1342.0,54,all,24.8519
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,1163.0,47,all,24.7447
2020/2021,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,"Community Secondary School, Ikot Ekpene II",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1208.0,48,all,25.1667
