session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,923.0,23,all,40.1304
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1507.0,38,all,39.6579
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,1077.0,27,all,39.8889
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,Public,Pre-Primary/Primary,,NCE,Qualified,492.0,12,all,41.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1785.0,45,all,39.6667
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1416.0,36,all,39.3333
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1200.0,30,all,40.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1262.0,32,all,39.4375
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1323.0,33,all,40.0909
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1416.0,36,all,39.3333
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,Public,SSS,,Grade II or Equivalent,Unqualified,256.0,6,all,42.6667
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,Public,SSS,,MEd or Equivalent,Qualified,448.0,10,all,44.8
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Female,Public,SSS,,NCE,Qualified,320.0,7,all,45.7143
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,Adult & Non-Formal Education,,,Unqualified,53.0,2,all,26.5
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,148.0,5,all,29.6
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,223.0,7,all,31.8571
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,105.0,3,all,35.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,JSS,,Grade II or Equivalent,Unqualified,666.0,15,all,44.4
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,JSS,,NCE,Qualified,151.0,3,all,50.3333
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,JSS,,PGDE,Qualified,452.0,10,all,45.2
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1054.0,26,all,40.5385
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,612.0,15,all,40.8
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,2244.0,56,all,40.0714
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1803.0,45,all,40.0667
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1327.0,33,all,40.2121
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1293.0,33,all,39.1818
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1327.0,33,all,40.2121
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1463.0,37,all,39.5405
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,Pre-Primary/Primary,Primary 6,,Unqualified,1293.0,33,all,39.1818
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,SSS,,,Unqualified,377.0,9,all,41.8889
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,SSS,,BEd or Equivalent,Qualified,377.0,9,all,41.8889
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Community Secondary School, Anikantamo",Male,Public,SSS,,Grade II or Equivalent,Unqualified,316.0,7,all,45.1429
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,Adult & Non-Formal Education,,,Unqualified,46.0,3,all,15.3333
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,46.0,2,all,23.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,52.0,2,all,26.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,26.0,2,all,13.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,20.0,1,all,20.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,JSS,,Grade II or Equivalent,Unqualified,312.0,7,all,44.5714
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,JSS,,NCE,Qualified,312.0,7,all,44.5714
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,JSS,,PGDE,Qualified,275.0,6,all,45.8333
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,Pre-Primary/Primary,,,Unqualified,1169.0,29,all,40.3103
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,Pre-Primary/Primary,,NCE,Qualified,1169.0,29,all,40.3103
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1015.0,26,all,39.0385
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,Pre-Primary/Primary,Primary 2,,Unqualified,831.0,21,all,39.5714
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,985.0,25,all,39.4
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1015.0,26,all,39.0385
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,862.0,22,all,39.1818
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,739.0,19,all,38.8947
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,SSS,,Grade II or Equivalent,Unqualified,234.0,5,all,46.8
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,SSS,,MEd or Equivalent,Qualified,181.0,4,all,45.25
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Female,Private,SSS,,PGDE,Qualified,171.0,4,all,42.75
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Private,Adult & Non-Formal Education,,,Unqualified,32.0,1,all,32.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,63.0,3,all,21.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,32.0,1,all,32.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,42.0,2,all,21.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,74.0,3,all,24.6667
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Private,JSS,,Grade II or Equivalent,Unqualified,615.0,13,all,47.3077
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Private,JSS,,PGDE,Qualified,264.0,6,all,44.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1190.0,30,all,39.6667
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Private,Pre-Primary/Primary,,NCE,Qualified,1258.0,32,all,39.3125
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,952.0,24,all,39.6667
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,850.0,21,all,40.4762
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,918.0,23,all,39.913
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Private,Pre-Primary/Primary,Primary 4,,Unqualified,918.0,23,all,39.913
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,816.0,21,all,38.8571
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,816.0,21,all,38.8571
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Private,SSS,,MEd or Equivalent,Qualified,207.0,5,all,41.4
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Comprehensive High School, Anikantamo",Male,Private,SSS,,PGDE,Qualified,474.0,10,all,47.4
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Public,Adult & Non-Formal Education,,,Unqualified,39.0,1,all,39.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,111.0,3,all,37.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,104.0,4,all,26.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,59.0,2,all,29.5
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Public,JSS,,BEd or Equivalent,Qualified,225.0,5,all,45.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Public,JSS,,NCE,Qualified,287.0,6,all,47.8333
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Public,JSS,,PGDE,Qualified,975.0,22,all,44.3182
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,2062.0,52,all,39.6538
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1723.0,43,all,40.0698
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1631.0,41,all,39.7805
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,1785.0,45,all,39.6667
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1416.0,36,all,39.3333
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Public,Pre-Primary/Primary,Primary 6,,Unqualified,1323.0,33,all,40.0909
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Public,SSS,,BEd or Equivalent,Qualified,373.0,9,all,41.4444
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Public,SSS,,NCE,Qualified,426.0,10,all,42.6
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Female,Public,SSS,,PGDE,Qualified,352.0,8,all,44.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,42.0,1,all,42.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,127.0,4,all,31.75
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,138.0,5,all,27.6
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,138.0,4,all,34.5
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Public,JSS,,BEd or Equivalent,Qualified,452.0,10,all,45.2
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Public,JSS,,NCE,Qualified,490.0,11,all,44.5455
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Public,JSS,,PGDE,Qualified,440.0,10,all,44.0
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,884.0,22,all,40.1818
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1122.0,28,all,40.0714
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1667.0,42,all,39.6905
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1497.0,38,all,39.3947
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1939.0,49,all,39.5714
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1769.0,44,all,40.2045
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1293.0,33,all,39.1818
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Public,SSS,,BEd or Equivalent,Qualified,814.0,19,all,42.8421
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Government Secondary School, Anikantamo",Male,Public,SSS,,MEd or Equivalent,Qualified,340.0,8,all,42.5
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Female,Public,JSS,,NCE,Qualified,1724.0,38,all,45.3684
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Female,Public,SSS,,,Unqualified,373.0,9,all,41.4444
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Female,Public,SSS,,MEd or Equivalent,Qualified,394.0,9,all,43.7778
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Female,Public,SSS,,NCE,Qualified,213.0,5,all,42.6
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Female,Public,SSS,,PGDE,Qualified,224.0,5,all,44.8
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Male,Public,JSS,,BEd or Equivalent,Qualified,515.0,11,all,46.8182
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Male,Public,JSS,,Grade II or Equivalent,Unqualified,490.0,11,all,44.5455
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Male,Public,JSS,,PGDE,Qualified,603.0,13,all,46.3846
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Male,Public,SSS,,Grade II or Equivalent,Unqualified,425.0,10,all,42.5
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Male,Public,SSS,,NCE,Qualified,365.0,8,all,45.625
2019/2020,South West,Lagos,Lagos Island,Anikantamo,"Unity College, Lagos Island",Male,Public,SSS,,PGDE,Qualified,401.0,9,all,44.5556
2019/2020,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,46.0,2,all,23.0
2019/2020,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,78.0,3,all,26.0
2019/2020,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,124.0,4,all,31.0
2019/2020,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,66.0,2,all,33.0
2019/2020,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Female,Public,JSS,,Grade II or Equivalent,Unqualified,325.0,7,all,46.4286
2019/2020,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Female,Public,JSS,,NCE,Qualified,475.0,10,all,47.5
2019/2020,South West,Lagos,Lagos Island,Eiyekole,"Community Secondary School, Eiyekole",Female,Public,JSS,,PGDE,Qualified,450.0,10,all,45.0
