session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Community Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,Primary 4,,Unqualified,1623.0,54,all,30.0556
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Community Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1098.0,37,all,29.6757
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Community Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,2292.0,76,all,30.1579
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Community Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1146.0,38,all,30.1579
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Community Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1098.0,37,all,29.6757
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Community Secondary School, Alkalawa",Male,Public,SSS,,BEd or Equivalent,Qualified,579.0,18,all,32.1667
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Community Secondary School, Alkalawa",Male,Public,SSS,,Grade II or Equivalent,Unqualified,379.0,12,all,31.5833
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Community Secondary School, Alkalawa",Male,Public,SSS,,MEd or Equivalent,Qualified,601.0,18,all,33.3889
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Community Secondary School, Alkalawa",Male,Public,SSS,,NCE,Qualified,557.0,17,all,32.7647
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Community Secondary School, Alkalawa",Male,Public,SSS,,PGDE,Qualified,178.0,5,all,35.6
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Adult & Non-Formal Education,,,Unqualified,77.0,4,all,19.25
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,110.0,4,all,27.5
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,55.0,2,all,27.5
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,22.0,1,all,22.0
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,187.0,9,all,20.7778
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,33.0,1,all,33.0
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Pre-Primary/Primary,,,Unqualified,1719.0,57,all,30.1579
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,661.0,22,all,30.0455
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,661.0,22,all,30.0455
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Pre-Primary/Primary,,NCE,Qualified,2159.0,72,all,29.9861
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Pre-Primary/Primary,Primary 1,,Unqualified,1190.0,40,all,29.75
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1190.0,40,all,29.75
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1058.0,35,all,30.2286
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,970.0,32,all,30.3125
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,1014.0,34,all,29.8235
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1014.0,34,all,29.8235
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1146.0,38,all,30.1579
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,970.0,32,all,30.3125
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,881.0,29,all,30.3793
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,881.0,29,all,30.3793
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,793.0,26,all,30.5
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Female,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,837.0,28,all,29.8929
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Adult & Non-Formal Education,,,Unqualified,119.0,5,all,23.8
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,136.0,4,all,34.0
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,204.0,8,all,25.5
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,68.0,2,all,34.0
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,68.0,3,all,22.6667
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Pre-Primary/Primary,,,Unqualified,1622.0,54,all,30.037
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,3104.0,104,all,29.8462
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Pre-Primary/Primary,,NCE,Qualified,382.0,13,all,29.3846
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1146.0,38,all,30.1579
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1098.0,37,all,29.6757
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,907.0,30,all,30.2333
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,1289.0,43,all,29.9767
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,2148.0,71,all,30.2535
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1862.0,62,all,30.0323
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Pre-Primary/Primary,Primary 5,,Unqualified,907.0,30,all,30.2333
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,859.0,29,all,29.6207
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Pre-Primary/Primary,Primary 6,,Unqualified,811.0,27,all,30.037
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Comprehensive High School, Alkalawa",Male,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,907.0,30,all,30.2333
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,142.0,5,all,28.4
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,65.0,3,all,21.6667
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,87.0,3,all,29.0
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,175.0,8,all,21.875
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,87.0,4,all,21.75
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,JSS,,,Unqualified,443.0,13,all,34.0769
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,JSS,,BEd or Equivalent,Qualified,199.0,6,all,33.1667
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,JSS,,MEd or Equivalent,Qualified,465.0,13,all,35.7692
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,JSS,,NCE,Qualified,1019.0,29,all,35.1379
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,JSS,,PGDE,Qualified,443.0,13,all,34.0769
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,220.0,7,all,31.4286
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Pre-Primary/Primary,,NCE,Qualified,2027.0,68,all,29.8088
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,397.0,13,all,30.5385
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1366.0,46,all,29.6957
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1190.0,40,all,29.75
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,925.0,31,all,29.8387
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1322.0,44,all,30.0455
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1190.0,40,all,29.75
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1102.0,37,all,29.7838
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,970.0,32,all,30.3125
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,881.0,29,all,30.3793
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,925.0,31,all,29.8387
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,925.0,31,all,29.8387
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,793.0,26,all,30.5
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,925.0,31,all,29.8387
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,SSS,,,Unqualified,879.0,26,all,33.8077
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,SSS,,NCE,Qualified,235.0,7,all,33.5714
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Female,Public,SSS,,PGDE,Qualified,704.0,22,all,32.0
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,292.0,12,all,24.3333
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,104.0,4,all,26.0
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,51.0,2,all,25.5
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,119.0,4,all,29.75
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,241.0,9,all,26.7778
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,JSS,,BEd or Equivalent,Qualified,375.0,11,all,34.0909
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,JSS,,MEd or Equivalent,Qualified,375.0,11,all,34.0909
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,JSS,,NCE,Qualified,1102.0,33,all,33.3939
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,JSS,,PGDE,Qualified,397.0,12,all,33.0833
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,,NCE,Qualified,1384.0,46,all,30.087
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,1289.0,43,all,29.9767
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1289.0,43,all,29.9767
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1241.0,41,all,30.2683
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1337.0,45,all,29.7111
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1002.0,33,all,30.3636
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1289.0,43,all,29.9767
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,1098.0,37,all,29.6757
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,955.0,32,all,29.8438
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,907.0,30,all,30.2333
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,955.0,32,all,29.8438
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,859.0,29,all,29.6207
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,811.0,27,all,30.037
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,907.0,30,all,30.2333
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,SSS,,,Unqualified,312.0,10,all,31.2
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,SSS,,BEd or Equivalent,Qualified,356.0,11,all,32.3636
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,SSS,,MEd or Equivalent,Qualified,535.0,17,all,31.4706
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Government Secondary School, Alkalawa",Male,Public,SSS,,PGDE,Qualified,623.0,19,all,32.7895
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Unity College, Jimeta",Female,Public,Adult & Non-Formal Education,,,Unqualified,43.0,2,all,21.5
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Unity College, Jimeta",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,97.0,4,all,24.25
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Unity College, Jimeta",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,43.0,2,all,21.5
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Unity College, Jimeta",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,97.0,4,all,24.25
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Unity College, Jimeta",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1542.0,51,all,30.2353
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Unity College, Jimeta",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1366.0,46,all,29.6957
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Unity College, Jimeta",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1234.0,41,all,30.0976
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Unity College, Jimeta",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,1102.0,37,all,29.7838
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Unity College, Jimeta",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1234.0,41,all,30.0976
2021/2022,North East,Adamawa,Yola North,Alkalawa,"Unity College, Jimeta",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1102.0,37,all,29.7838
