session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Female,disabled,Private,JSS,JSS1,JSS1,1.0,0.25,0.25,0.25,13.725,0.0,4.0,4.0,4.0,0.24,0.1,0.21,0.15,0.1,0.09
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.25,0.75,0.25,0.25,13.225,0.0,5.6667,17.0,17.0,0.14,0.15,0.22,0.33,0.21,0.21
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Female,disabled,Private,SSS,SSS1,SSS1,0.5,0.5,0.25,0.25,14.225,0.0,1.0,2.0,2.0,0.24,0.23,0.42,0.31,0.2,0.19
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Female,disabled,Public,JSS,JSS1,JSS1,3.75,1.0,0.25,0.25,13.725,0.0,3.75,15.0,15.0,0.16,0.3,0.32,0.47,0.3,0.3
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,12.75,2.0,0.25,0.25,13.225,0.0,6.375,51.0,51.0,0.06,0.32,0.22,0.65,0.42,0.41
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Female,disabled,Public,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,14.225,0.0,1.5,6.0,6.0,0.24,0.46,0.78,0.61,0.4,0.37
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Male,all,Private,JSS,JSS1,JSS1,47.0,0.5,1.0,0.75,27.45,0.0,94.0,47.0,62.6667,0.26,0.16,0.06,0.25,0.18,0.18
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,156.75,1.5,3.5,2.25,26.45,0.0,104.5,44.7857,69.6667,1.26,0.34,0.17,0.79,0.56,0.55
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Male,all,Private,SSS,SSS1,SSS1,40.75,1.0,1.0,0.75,28.45,0.25,40.75,40.75,54.3333,0.28,0.4,0.13,0.53,0.38,0.37
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Male,all,Public,JSS,JSS1,JSS1,131.0,2.0,2.5,1.75,27.45,0.0,65.5,52.4,74.8571,0.63,0.65,0.22,1.01,0.72,0.7
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,465.0,4.0,9.75,6.25,26.45,0.0,116.25,47.6923,74.4,3.47,0.89,0.43,2.1,1.48,1.45
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Male,all,Public,SSS,SSS1,SSS1,98.0,2.0,2.25,1.5,28.45,0.25,49.0,43.5556,65.3333,0.62,0.79,0.24,1.05,0.75,0.73
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Male,disabled,Private,JSS,JSS1,JSS1,1.0,0.25,0.25,0.25,13.725,0.0,4.0,4.0,4.0,0.24,0.1,0.21,0.15,0.1,0.09
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.25,0.75,0.25,0.25,13.225,0.0,5.6667,17.0,17.0,0.14,0.15,0.22,0.33,0.21,0.21
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Male,disabled,Private,SSS,SSS1,SSS1,0.5,0.5,0.25,0.25,14.225,0.0,1.0,2.0,2.0,0.24,0.23,0.42,0.31,0.2,0.19
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Male,disabled,Public,JSS,JSS1,JSS1,3.5,1.0,0.25,0.25,13.725,0.0,3.5,14.0,14.0,0.17,0.3,0.35,0.48,0.31,0.3
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,13.0,2.0,0.25,0.25,13.225,0.0,6.5,52.0,52.0,0.06,0.32,0.22,0.65,0.42,0.41
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,"Unity College, Kolokuma/Opokuma",Male,disabled,Public,SSS,SSS1,SSS1,1.75,1.0,0.25,0.25,14.225,0.0,1.75,7.0,7.0,0.24,0.43,0.67,0.6,0.4,0.37
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Female,all,Private,JSS,JSS1,JSS1,90.5,1.0,1.75,1.25,27.45,0.0,90.5,51.7143,72.4,0.51,0.33,0.11,0.52,0.37,0.36
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,212.5,2.0,4.5,3.0,26.45,0.0,106.25,47.2222,70.8333,1.55,0.45,0.22,1.05,0.74,0.72
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Female,all,Private,SSS,SSS1,SSS1,80.5,1.5,1.75,1.25,28.45,0.25,53.6667,46.0,64.4,0.47,0.59,0.18,0.79,0.56,0.54
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Female,all,Public,JSS,JSS1,JSS1,291.0,4.0,5.25,3.5,27.45,0.0,72.75,55.4286,83.1429,1.3,1.29,0.41,2.02,1.43,1.4
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,980.5,7.5,20.5,13.0,26.45,0.0,130.7333,47.8293,75.4231,7.74,1.67,0.8,3.99,2.81,2.76
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Female,all,Public,SSS,SSS1,SSS1,180.0,3.5,3.75,2.5,28.45,0.25,51.4286,48.0,72.0,0.95,1.38,0.4,1.82,1.3,1.26
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.5,0.25,0.25,13.725,0.0,4.5,9.0,9.0,0.24,0.17,0.26,0.29,0.19,0.18
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,1.0,0.25,0.25,13.225,0.0,5.25,21.0,21.0,0.12,0.18,0.24,0.41,0.26,0.26
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,14.225,0.0,2.0,6.0,6.0,0.24,0.34,0.58,0.46,0.3,0.28
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Female,disabled,Public,JSS,JSS1,JSS1,8.75,2.0,0.25,0.25,13.725,0.0,4.375,35.0,35.0,0.08,0.53,0.31,0.72,0.46,0.45
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,29.25,3.75,0.5,0.25,13.225,0.0,7.8,58.5,117.0,0.11,0.56,0.23,1.19,0.76,0.75
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Female,disabled,Public,SSS,SSS1,SSS1,4.25,1.75,0.25,0.25,14.225,0.0,2.4286,17.0,17.0,0.14,0.63,0.51,0.79,0.52,0.5
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Male,all,Private,JSS,JSS1,JSS1,84.5,1.0,1.75,1.25,27.45,0.0,84.5,48.2857,67.6,0.53,0.33,0.12,0.52,0.37,0.36
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,210.0,2.0,4.5,3.0,26.45,0.0,105.0,46.6667,70.0,1.55,0.45,0.22,1.05,0.74,0.72
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Male,all,Private,SSS,SSS1,SSS1,80.0,1.5,1.75,1.25,28.45,0.25,53.3333,45.7143,64.0,0.47,0.59,0.18,0.79,0.56,0.55
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Male,all,Public,JSS,JSS1,JSS1,270.5,4.0,5.0,3.25,27.45,0.0,67.625,54.1,83.2308,1.23,1.29,0.41,2.02,1.43,1.39
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,974.25,7.5,20.25,13.0,26.45,0.0,129.9,48.1111,74.9423,7.57,1.68,0.81,3.99,2.81,2.75
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Male,all,Public,SSS,SSS1,SSS1,186.75,3.5,3.75,2.5,28.45,0.25,53.3571,49.8,74.7,0.92,1.38,0.39,1.81,1.29,1.26
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Male,disabled,Private,JSS,JSS1,JSS1,2.5,0.5,0.25,0.25,13.725,0.0,5.0,10.0,10.0,0.23,0.16,0.24,0.28,0.18,0.18
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,1.0,0.25,0.25,13.225,0.0,5.0,20.0,20.0,0.12,0.19,0.25,0.41,0.27,0.26
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,14.225,0.0,2.3333,7.0,7.0,0.24,0.33,0.5,0.45,0.3,0.28
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Male,disabled,Public,JSS,JSS1,JSS1,7.75,2.0,0.25,0.25,13.725,0.0,3.875,31.0,31.0,0.09,0.54,0.34,0.74,0.48,0.47
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,29.0,3.75,0.5,0.25,13.225,0.0,7.7333,58.0,116.0,0.11,0.56,0.23,1.19,0.76,0.76
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Community Secondary School, Kaiama/Olobiri",Male,disabled,Public,SSS,SSS1,SSS1,4.5,1.75,0.25,0.25,14.225,0.0,2.5714,18.0,18.0,0.13,0.62,0.48,0.77,0.51,0.49
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Female,all,Private,JSS,JSS1,JSS1,90.5,1.0,1.75,1.25,27.45,0.0,90.5,51.7143,72.4,0.51,0.33,0.11,0.52,0.37,0.36
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,212.5,2.0,4.5,3.0,26.45,0.0,106.25,47.2222,70.8333,1.55,0.45,0.22,1.05,0.74,0.72
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Female,all,Private,SSS,SSS1,SSS1,80.5,1.5,1.75,1.25,28.45,0.25,53.6667,46.0,64.4,0.47,0.59,0.18,0.79,0.56,0.54
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Female,all,Public,JSS,JSS1,JSS1,291.0,4.0,5.25,3.5,27.45,0.0,72.75,55.4286,83.1429,1.3,1.29,0.41,2.02,1.43,1.4
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,980.5,7.5,20.5,13.0,26.45,0.0,130.7333,47.8293,75.4231,7.74,1.67,0.8,3.99,2.81,2.76
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Female,all,Public,SSS,SSS1,SSS1,180.0,3.5,3.75,2.5,28.45,0.25,51.4286,48.0,72.0,0.95,1.38,0.4,1.82,1.3,1.26
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.5,0.25,0.25,13.725,0.0,4.5,9.0,9.0,0.24,0.17,0.26,0.29,0.19,0.18
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,1.0,0.25,0.25,13.225,0.0,5.25,21.0,21.0,0.12,0.18,0.24,0.41,0.26,0.26
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,14.225,0.0,2.0,6.0,6.0,0.24,0.34,0.58,0.46,0.3,0.28
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Female,disabled,Public,JSS,JSS1,JSS1,8.75,2.0,0.25,0.25,13.725,0.0,4.375,35.0,35.0,0.08,0.53,0.31,0.72,0.46,0.45
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,29.25,3.75,0.5,0.25,13.225,0.0,7.8,58.5,117.0,0.11,0.56,0.23,1.19,0.76,0.75
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Female,disabled,Public,SSS,SSS1,SSS1,4.25,1.75,0.25,0.25,14.225,0.0,2.4286,17.0,17.0,0.14,0.63,0.51,0.79,0.52,0.5
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Male,all,Private,JSS,JSS1,JSS1,84.5,1.0,1.75,1.25,27.45,0.0,84.5,48.2857,67.6,0.53,0.33,0.12,0.52,0.37,0.36
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,210.0,2.0,4.5,3.0,26.45,0.0,105.0,46.6667,70.0,1.55,0.45,0.22,1.05,0.74,0.72
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Male,all,Private,SSS,SSS1,SSS1,80.0,1.5,1.75,1.25,28.45,0.25,53.3333,45.7143,64.0,0.47,0.59,0.18,0.79,0.56,0.55
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Male,all,Public,JSS,JSS1,JSS1,270.5,4.0,5.0,3.25,27.45,0.0,67.625,54.1,83.2308,1.23,1.29,0.41,2.02,1.43,1.39
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,974.25,7.5,20.25,13.0,26.45,0.0,129.9,48.1111,74.9423,7.57,1.68,0.81,3.99,2.81,2.75
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Male,all,Public,SSS,SSS1,SSS1,186.75,3.5,3.75,2.5,28.45,0.25,53.3571,49.8,74.7,0.92,1.38,0.39,1.81,1.29,1.26
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Male,disabled,Private,JSS,JSS1,JSS1,2.5,0.5,0.25,0.25,13.725,0.0,5.0,10.0,10.0,0.23,0.16,0.24,0.28,0.18,0.18
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,1.0,0.25,0.25,13.225,0.0,5.0,20.0,20.0,0.12,0.19,0.25,0.41,0.27,0.26
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,14.225,0.0,2.3333,7.0,7.0,0.24,0.33,0.5,0.45,0.3,0.28
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Male,disabled,Public,JSS,JSS1,JSS1,7.75,2.0,0.25,0.25,13.725,0.0,3.875,31.0,31.0,0.09,0.54,0.34,0.74,0.48,0.47
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,29.0,3.75,0.5,0.25,13.225,0.0,7.7333,58.0,116.0,0.11,0.56,0.23,1.19,0.76,0.76
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Comprehensive High School, Kaiama/Olobiri",Male,disabled,Public,SSS,SSS1,SSS1,4.5,1.75,0.25,0.25,14.225,0.0,2.5714,18.0,18.0,0.13,0.62,0.48,0.77,0.51,0.49
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Female,all,Private,JSS,JSS1,JSS1,90.5,1.0,1.75,1.25,27.45,0.0,90.5,51.7143,72.4,0.51,0.33,0.11,0.52,0.37,0.36
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,212.5,2.0,4.5,3.0,26.45,0.0,106.25,47.2222,70.8333,1.55,0.45,0.22,1.05,0.74,0.72
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Female,all,Private,SSS,SSS1,SSS1,80.5,1.5,1.75,1.25,28.45,0.25,53.6667,46.0,64.4,0.47,0.59,0.18,0.79,0.56,0.54
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Female,all,Public,JSS,JSS1,JSS1,291.0,4.0,5.25,3.5,27.45,0.0,72.75,55.4286,83.1429,1.3,1.29,0.41,2.02,1.43,1.4
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,980.5,7.5,20.5,13.0,26.45,0.0,130.7333,47.8293,75.4231,7.74,1.67,0.8,3.99,2.81,2.76
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Female,all,Public,SSS,SSS1,SSS1,180.0,3.5,3.75,2.5,28.45,0.25,51.4286,48.0,72.0,0.95,1.38,0.4,1.82,1.3,1.26
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.5,0.25,0.25,13.725,0.0,4.5,9.0,9.0,0.24,0.17,0.26,0.29,0.19,0.18
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,1.0,0.25,0.25,13.225,0.0,5.25,21.0,21.0,0.12,0.18,0.24,0.41,0.26,0.26
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,14.225,0.0,2.0,6.0,6.0,0.24,0.34,0.58,0.46,0.3,0.28
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Female,disabled,Public,JSS,JSS1,JSS1,8.75,2.0,0.25,0.25,13.725,0.0,4.375,35.0,35.0,0.08,0.53,0.31,0.72,0.46,0.45
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,29.25,3.75,0.5,0.25,13.225,0.0,7.8,58.5,117.0,0.11,0.56,0.23,1.19,0.76,0.75
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Female,disabled,Public,SSS,SSS1,SSS1,4.25,1.75,0.25,0.25,14.225,0.0,2.4286,17.0,17.0,0.14,0.63,0.51,0.79,0.52,0.5
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,all,Private,JSS,JSS1,JSS1,84.5,1.0,1.75,1.25,27.45,0.0,84.5,48.2857,67.6,0.53,0.33,0.12,0.52,0.37,0.36
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,210.0,2.0,4.5,3.0,26.45,0.0,105.0,46.6667,70.0,1.55,0.45,0.22,1.05,0.74,0.72
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,all,Private,SSS,SSS1,SSS1,80.0,1.5,1.75,1.25,28.45,0.25,53.3333,45.7143,64.0,0.47,0.59,0.18,0.79,0.56,0.55
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,all,Public,JSS,JSS1,JSS1,270.5,4.0,5.0,3.25,27.45,0.0,67.625,54.1,83.2308,1.23,1.29,0.41,2.02,1.43,1.39
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,974.25,7.5,20.25,13.0,26.45,0.0,129.9,48.1111,74.9423,7.57,1.68,0.81,3.99,2.81,2.75
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,all,Public,SSS,SSS1,SSS1,186.75,3.5,3.75,2.5,28.45,0.25,53.3571,49.8,74.7,0.92,1.38,0.39,1.81,1.29,1.26
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,disabled,Private,JSS,JSS1,JSS1,2.5,0.5,0.25,0.25,13.725,0.0,5.0,10.0,10.0,0.23,0.16,0.24,0.28,0.18,0.18
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,1.0,0.25,0.25,13.225,0.0,5.0,20.0,20.0,0.12,0.19,0.25,0.41,0.27,0.26
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,14.225,0.0,2.3333,7.0,7.0,0.24,0.33,0.5,0.45,0.3,0.28
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,disabled,Public,JSS,JSS1,JSS1,7.75,2.0,0.25,0.25,13.725,0.0,3.875,31.0,31.0,0.09,0.54,0.34,0.74,0.48,0.47
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,29.0,3.75,0.5,0.25,13.225,0.0,7.7333,58.0,116.0,0.11,0.56,0.23,1.19,0.76,0.76
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,disabled,Public,SSS,SSS1,SSS1,4.5,1.75,0.25,0.25,14.225,0.0,2.5714,18.0,18.0,0.13,0.62,0.48,0.77,0.51,0.49
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Female,all,Private,JSS,JSS1,JSS1,90.5,1.0,1.75,1.25,27.45,0.0,90.5,51.7143,72.4,0.51,0.33,0.11,0.52,0.37,0.36
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,212.5,2.0,4.5,3.0,26.45,0.0,106.25,47.2222,70.8333,1.55,0.45,0.22,1.05,0.74,0.72
2019/2020,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Female,all,Private,SSS,SSS1,SSS1,80.5,1.5,1.75,1.25,28.45,0.25,53.6667,46.0,64.4,0.47,0.59,0.18,0.79,0.56,0.54
