school_key,school,ward_key,ward,lga_key,lga,state_key,state,zone,ownership,school_level
jigawa-buji-yayarin-tukur-junior-secondary-school-chirbun,"Junior Secondary School, Chirbun",jigawa-buji-yayarin-tukur,Yayarin Tukur,buji,Buji,jigawa,Jigawa,North West,Public,Secondary
jigawa-buji-yayarin-tukur-junior-secondary-school-y-tukur,"Junior Secondary School, Y/Tukur",jigawa-buji-yayarin-tukur,Yayarin Tukur,buji,Buji,jigawa,Jigawa,North West,Public,Secondary
jigawa-buji-yayarin-tukur-madarasatul-ulumuddin-nurul-islamiyya,Madarasatul Ulumuddin Nurul Islamiyya,jigawa-buji-yayarin-tukur,Yayarin Tukur,buji,Buji,jigawa,Jigawa,North West,Private,Primary
jigawa-buji-yayarin-tukur-nurul-huda-islamiyya-kafin-alhaji,Nurul Huda Islamiyya Kafin Alhaji,jigawa-buji-yayarin-tukur,Yayarin Tukur,buji,Buji,jigawa,Jigawa,North West,Public,Primary
jigawa-buji-yayarin-tukur-nurul-huda-islamiyya-yayarin-tukur,Nurul Huda Islamiyya Yayarin Tukur,jigawa-buji-yayarin-tukur,Yayarin Tukur,buji,Buji,jigawa,Jigawa,North West,Public,Primary
jigawa-buji-yayarin-tukur-sabilurrashad-litahfizul-quran-primary-school-yayarin-tukur,Sabilurrashad Litahfizul Quran Primary School Yayarin Tukur,jigawa-buji-yayarin-tukur,Yayarin Tukur,buji,Buji,jigawa,Jigawa,North West,Private,Primary
jigawa-buji-yayarin-tukur-usman-bin-affan-litahafizul-quran-yayari,Usman Bin Affan Litahafizul Quran Yayari,jigawa-buji-yayarin-tukur,Yayarin Tukur,buji,Buji,jigawa,Jigawa,North West,Private,Primary
jigawa-buji-yayarin-tukur-y-chakauri-primary-school-yayarin-chikauri,"Y/Chakauri Primary School, Yayarin Chikauri",jigawa-buji-yayarin-tukur,Yayarin Tukur,buji,Buji,jigawa,Jigawa,North West,Public,Primary
jigawa-buji-yayarin-tukur-y-tukur-special-primary-school-yayarin-tukur,"Y/Tukur Special Primary School, Yayarin Tukur",jigawa-buji-yayarin-tukur,Yayarin Tukur,buji,Buji,jigawa,Jigawa,North West,Public,Primary
jigawa-buji-yayarin-tukur-yayari-gabas-primary-school,Yayari Gabas Primary School,jigawa-buji-yayarin-tukur,Yayarin Tukur,buji,Buji,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-abaya-abaya-primary-school-abaya,"Abaya Primary School, Abaya",jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-abaya-afrah-innovative-nursery-and-primary-school,Afrah Innovative Nursery And Primary School,jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-abaya-bakwato-primary-school-bakwato,"Bakwato Primary School, Bakwato",jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-abaya-binta-umar-memorial,Binta Umar Memorial,jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Private,Secondary
jigawa-dutse-abaya-binta-umar-memorial-school-private,Binta Umar Memorial School Private,jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-abaya-burtulan-academy-nur-school,Burtulan Academy Nur School,jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-abaya-comprehensive-science-academy-fagoji-kasarau,"Comprehensive Science Academy, Fagoji- Kasarau",jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-abaya-dogon-jeji-nomadic-primary-school-dogon-jeji,"Dogon Jeji Nomadic Primary School, Dogon Jeji",jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-abaya-dutse-pilot-primary-school-garu,"Dutse Pilot Primary School, Garu",jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-abaya-galadanchi-special-primary-school-galadanchi,"Galadanchi Special Primary School, Galadanchi",jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-abaya-gidan-mai-dawa-primary-school,Gidan Mai Dawa Primary School,jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-abaya-golden-light-school-dutse,Golden Light School Dutse,jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Private,Secondary
jigawa-dutse-abaya-gyabiya-primary-school-gyabiya,"Gyabiya Primary School, Gyabiya",jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-abaya-jaudi-olprimary-school-jaudi,"Jaudi Olprimary School, Jaudi",jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-abaya-junior-arabic-secondary-school-dutse-baure,"Junior Arabic Secondary School,  Dutse (Baure)",jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-abaya-junior-secondary-school-abaya,"Junior Secondary School, Abaya",jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-abaya-junior-secondary-school-kuho-744,"Junior Secondary School, Kuho -744",jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-abaya-kirilla-primary-school-kirilla,"Kirilla Primary School, Kirilla",jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-abaya-majiyawar-yalwa-nomadic-primary-school-barandau,"Majiyawar Yalwa Nomadic Primary School, Barandau",jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-abaya-sabon-garin-madora-primary-school-sabon-garin-madora,"Sabon Garin Madora Primary School, Sabon Garin Madora",jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-abaya-sarah-international-jss-takur-site,Sarah International Jss Takur Site,jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Private,Secondary
jigawa-dutse-abaya-tundun-wada-primary-school-tudunwada,"Tundun Wada Primary School, Tudunwada",jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-abaya-yoruba-muslim-community-school-dutse,Yoruba Muslim Community School Dutse,jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-abaya-zangon-buju-primary-school-zangon-buju,"Zangon Buju Primary School, Zangon Buju",jigawa-dutse-abaya,Abaya,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-chamo-aminiya-memorial-school,Aminiya  Memorial School,jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-chamo-brilliantbay-international-school,Brilliantbay International School,jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-chamo-chamo-central-primary-school-chamo,"Chamo Central Primary School, Chamo",jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-chamo-chamo-k-yamma-primary-school-chamo,"Chamo K/Yamma Primary School, Chamo",jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-chamo-dadin-kowa-nomadic-primary-school-dadin-kowa,"Dadin Kowa Nomadic Primary School, Dadin Kowa",jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-chamo-dogon-jeji-primary-school-tabobo,"Dogon Jeji Primary School, Tabobo",jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-chamo-dutse-standard-school-g9,Dutse Standard School (G9),jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-chamo-galamawa-primary-school-galamawa,"Galamawa Primary School, Galamawa",jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-chamo-golden-brown-junior-school,Golden Brown Junior School,jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-chamo-government-day-junior-secondary-school-galamawa,"Government Day Junior Secondary School, Galamawa",jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-chamo-government-junior-day-arabic-secondary-school-chamo,Government Junior Day Arabic Secondary School Chamo,jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-chamo-hammadawa-primary-school-hammadawa,"Hammadawa Primary School, Hammadawa",jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-chamo-jidawa-central-primary-school-jidawa-town,"Jidawa Central Primary School, Jidawa Town",jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-chamo-junior-arabic-secondary-school-kwaimawa,"Junior Arabic Secondary School, Kwaimawa",jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-chamo-junior-secondary-school-chamo,"Junior Secondary School, Chamo",jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-chamo-junior-secondary-school-ruru,"Junior Secondary School, Ruru",jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-chamo-kuho-744-mopol-base-primary-school-kuho-744-mopole-base,"Kuho 744 Mopol Base Primary School, Kuho 744 Mopole Base",jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-chamo-malamawa-primary-school-malamawa,"Malamawa Primary School, Malamawa",jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-chamo-saleem-group-of-schools,Saleem Group Of Schools,jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-chamo-tilori-primary-school-tilori,"Tilori Primary School, Tilori",jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-chamo-umar-garba-memorial,Umar Garba Memorial,jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Private,Secondary
jigawa-dutse-chamo-wangara-primary-school-wangar,"Wangara Primary School, Wangar",jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-chamo-zangon-fado-primary-school-zangon-fado,"Zangon Fado Primary School, Zangon Fado",jigawa-dutse-chamo,Chamo,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-dundubus-al-niima-academy,Al-Niima Academy,jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-dundubus-baptist-academy-dutse,Baptist Academy Dutse,jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-dundubus-birgimawa-nomadic-primary-school-birgimawa,"Birgimawa Nomadic Primary School, Birgimawa",jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-dundubus-christ-the-redeemer-nursery-and-primary-school,Christ The Redeemer Nursery And Primary School,jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-dundubus-comrehensive-science-academy-fagoji-kasarau,Comrehensive Science Academy Fagoji-Kasarau,jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Private,Secondary
jigawa-dutse-dundubus-dagwaje-primary-school-dagwaje,"Dagwaje Primary School, Dagwaje",jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-dundubus-doshe-nomadic-primary-school-doshe,"Doshe Nomadic Primary School, Doshe",jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-dundubus-dundubus-central-primary-school-dundubus,"Dundubus Central Primary School, Dundubus",jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-dundubus-el-shaddai-ultra-modern-collage,El-Shaddai Ultra Modern Collage,jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-dundubus-gandun-sarki-primary-school,Gandun Sarki Primary School,jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-dundubus-government-day-junior-secondary-school-garu,"Government Day Junior Secondary School, Garu",jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-dundubus-hammayayi-primary-school-hammayayi,"Hammayayi Primary School, Hammayayi",jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-dundubus-junior-arabic-secondary-school-takur-site,"Junior Arabic Secondary School, Takur Site",jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-dundubus-junior-secondary-school-dundubus,"Junior Secondary School, Dundubus",jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-dundubus-junior-secondary-school-sabon-garin-dan-masara,"Junior Secondary School, Sabon Garin Dan Masara",jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-dundubus-jutai-primary-school-dagwaje,"Jutai Primary School, Dagwaje",jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-dundubus-kundin-barebari-primary-school,Kundin Barebari Primary School,jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-dundubus-larabawan-takur-nursery-and-primary-school,Larabawan Takur Nursery And Primary School,jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-dundubus-mangada-primary-school-mangada,"Mangada Primary School, Mangada",jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-dundubus-salama-comprehensive-college-dutse,Salama Comprehensive College Dutse,jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-dundubus-sarah-international-nursey-and-primary-school,Sarah International Nursey And Primary School,jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-dundubus-wangarawa-nomadic-primary-school-wangarawa,"Wangarawa Nomadic Primary School, Wangarawa",jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-dundubus-zobiya-primary-school-zobiya,"Zobiya Primary School, Zobiya",jigawa-dutse-dundubus,Dundubus,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-duru-bakin-jeji-primary-school,Bakin Jeji Primary School,jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-duru-buju-c-gari-primary-school-buju,"Buju C/Gari Primary School, Buju",jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-duru-dantauya-primary-school-dantauya,"Dantauya Primary School, Dantauya",jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-duru-de-king-and-queen-talented,De King And Queen Talented,jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Private,Secondary
jigawa-dutse-duru-dr-nuhu-muhammad-sanusi-special-primary-school-dutse,"Dr. Nuhu Muhammad Sanusi Special Primary School, Dutse",jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-duru-duru-central-primary-school-duru,"Duru Central Primary School, Duru",jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-duru-dutse-international-science-college-dutse,"Dutse International Science College, Dutse",jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-duru-dutsen-duru-primary-school-duru,"Dutsen Duru Primary School, Duru",jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-duru-elpis-international-school-dutse,"Elpis International School,Dutse",jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-duru-gidan-dugus-primary-school-gidan-dugus,"Gidan Dugus Primary School, Gidan Dugus",jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-duru-government-day-junior-secondary-school-hammayayi,"Government Day Junior Secondary School, Hammayayi",jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-duru-hausawa-primary-school-hausawa,"Hausawa Primary School, Hausawa",jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-duru-junior-arabic-secondary-schooldr-nuhu-muhammadu-sunusi,Junior Arabic Secondary Schooldr. Nuhu Muhammadu Sunusi,jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-duru-junior-secondary-school-duru,Junior Secondary School Duru,jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-duru-junior-secondary-school-wangara,"Junior Secondary School, Wangara",jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-duru-kacha-primary-school-kacha,"Kacha Primary School, Kacha",jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-duru-kishingawa-nursery-and-primary-school,Kishingawa Nursery And Primary School,jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-duru-kullin-kota-nomadic-primary-school-kullin-kota,"Kullin Kota Nomadic Primary School, Kullin Kota",jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-duru-kunkuru-nomadic-primary-school-kunkuru,"Kunkuru Nomadic Primary School, Kunkuru",jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-duru-mariamoh-nursery-and-primary-school,Mariamoh Nursery And Primary School,jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-duru-sararai-primary-school-sararai-village,"Sararai Primary School, Sararai Village",jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-duru-swanford-academy,Swanford Academy,jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-duru-warwade-primary-school-warwade,"Warwade Primary School, Warwade",jigawa-dutse-duru,Duru,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-jigawar-tsada-al-tanzeel-college-nur-and-pry,Al_Tanzeel College Nur And Pry,jigawa-dutse-jigawar-tsada,Jigawar Tsada,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-jigawar-tsada-devine-mercy-model-school,Devine Mercy Model School,jigawa-dutse-jigawar-tsada,Jigawar Tsada,dutse,Dutse,jigawa,Jigawa,North West,Private,Secondary
jigawa-dutse-jigawar-tsada-disina-nomadic,Disina Nomadic,jigawa-dutse-jigawar-tsada,Jigawar Tsada,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-jigawar-tsada-dutse-hybrid-international,Dutse Hybrid International,jigawa-dutse-jigawar-tsada,Jigawar Tsada,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-jigawar-tsada-fadimatu-acadamy-nursery-and-primary,Fadimatu Acadamy Nursery And Primary,jigawa-dutse-jigawar-tsada,Jigawar Tsada,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-jigawar-tsada-fasal-brains-academy-nursery-and-primary-school-takur-dutse,"Fasal Brains Academy Nursery And Primary School, Takur Dutse",jigawa-dutse-jigawar-tsada,Jigawar Tsada,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-jigawar-tsada-gadadin-primary-school-gadadin,"Gadadin Primary School, Gadadin",jigawa-dutse-jigawar-tsada,Jigawar Tsada,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-jigawar-tsada-gidan-sarkin-aska-primary-school-gidan-sarkin-aska,"Gidan Sarkin Aska Primary School, Gidan Sarkin Aska",jigawa-dutse-jigawar-tsada,Jigawar Tsada,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-jigawar-tsada-goverment-day-junior-secondary-jigawr-habuba,Goverment Day Junior Secondary Jigawr Habuba,jigawa-dutse-jigawar-tsada,Jigawar Tsada,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-jigawar-tsada-government-day-junior-secondary-school-kargo,"Government Day Junior Secondary School, Kargo",jigawa-dutse-jigawar-tsada,Jigawar Tsada,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
jigawa-dutse-jigawar-tsada-ihsan-accademy,Ihsan Accademy,jigawa-dutse-jigawar-tsada,Jigawar Tsada,dutse,Dutse,jigawa,Jigawa,North West,Private,Primary
jigawa-dutse-jigawar-tsada-jigawar-sajo-nursery-and-primary-school,Jigawar Sajo Nursery And Primary School,jigawa-dutse-jigawar-tsada,Jigawar Tsada,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-jigawar-tsada-jigawar-tsada-primary-school-jigawar-tsada,"Jigawar Tsada Primary School, Jigawar Tsada",jigawa-dutse-jigawar-tsada,Jigawar Tsada,dutse,Dutse,jigawa,Jigawa,North West,Public,Primary
jigawa-dutse-jigawar-tsada-junior-secondary-school-buju,"Junior Secondary School, Buju",jigawa-dutse-jigawar-tsada,Jigawar Tsada,dutse,Dutse,jigawa,Jigawa,North West,Public,Secondary
